step,proxy_return,true_return,hack_frac,ood_frac
8000,-25.656351584255084,-37.89086156762575,0.13,0.12
8100,-183.64911940125535,-197.99363499910703,0.56,1.0
8200,-57.173085627751384,-72.78682670852754,0.26,0.51
8300,-43.22582414424069,-57.06431356733037,0.11,0.02
8400,-84.43011605494435,-99.99180819728011,0.27,0.71
8500,-57.01908220207431,-73.58747804397746,0.44,0.27
8600,-32.221686627309566,-47.66900693886216,0.19,0.25
8700,-49.28497490085539,-68.02340049531246,0.45,0.47
8800,-88.12913288921932,-98.66164115958432,0.09,0.85
8900,-37.65992296293235,-45.912353112740284,0.09,0.08
9000,-137.81188781079007,-141.6954851818886,0.0,1.0
9100,-30.989618275025933,-42.98721712871921,0.14,0.1
9200,-31.20441241611568,-43.64013901739105,0.09,0.03
9300,-39.40545064772045,-61.073962453786265,0.69,0.21
9400,-36.25749776443917,-51.822474517163506,0.38,0.25
9500,-31.47779376277669,-47.45541310518084,0.43,0.19
9600,-121.44794785668606,-126.1764690015145,0.0,1.0
9700,-37.04766832484554,-50.53924374440434,0.17,0.31
9800,-150.07904694314269,-156.41348143904318,0.04,1.0
9900,-32.79971999248458,-48.83053431491489,0.35,0.22
10000,-32.44385290443421,-45.11546916259333,0.22,0.22
10100,-27.769028794695284,-40.080502600651144,0.14,0.03
10200,-34.177460350607205,-50.8692534787707,0.44,0.15
10300,-39.85242855885465,-45.201218676739025,0.06,0.08
10400,-48.515889120241916,-73.83366055034953,0.74,0.59
10500,-149.35917877743302,-158.7705707975633,0.01,1.0
10600,-38.70228051294638,-56.60223980870947,0.56,0.17
10700,-186.28850028257784,-200.15083298162472,0.12,1.0
10800,-148.44458025154006,-168.91579015172636,0.17,1.0
10900,-33.16647535758152,-47.64017698774747,0.44,0.0
11000,-58.38166939042847,-71.47184475056301,0.31,0.36
11100,-54.121156058103054,-69.47205802943293,0.48,0.31
11200,-47.83314104627901,-64.56784445893229,0.67,0.25
11300,-37.7899514337012,-51.5172299012267,0.41,0.21
11400,-36.52822567985083,-47.15027186374919,0.19,0.05
11500,-38.48793576276419,-50.06859290250414,0.29,0.09
11600,-131.6627643308327,-147.79825582734745,0.13,1.0
11700,-40.46903743432819,-46.58035046591193,0.11,0.0
11800,-34.594378775136256,-42.949315351685705,0.14,0.11
11900,-200.81637377736374,-218.2931578734351,0.41,1.0
12000,-55.64526614856405,-63.11972067155483,0.16,0.27
12100,-32.35046215352307,-45.61607484488008,0.31,0.14
12200,-36.41329656996901,-48.84813412168113,0.26,0.21
12300,-125.07481899137775,-145.19767750037968,0.41,0.96
12400,-168.84948124629844,-183.68143202976202,0.27,1.0
12500,-32.26411421084662,-42.98997565756504,0.22,0.07
12600,-80.61804937043216,-90.9135291002906,0.29,1.0
12700,-149.32231843050343,-159.2761648067308,0.04,1.0
12800,-33.65357835240865,-47.76275595403209,0.28,0.25
12900,-150.67009325077873,-160.9771542811768,0.06,1.0
13000,-46.69796676188711,-67.17343437677062,0.61,0.46
13100,-48.997168987808976,-62.54372539323078,0.48,0.21
13200,-59.50510326296315,-74.4421959964777,0.58,0.25
13300,-35.23308113335004,-47.71988267549658,0.19,0.18
13400,-108.57705907809785,-120.64073674970301,0.32,1.0
13500,-47.272313725876,-61.40092397703451,0.44,0.38
13600,-31.936160485045793,-46.39996205668689,0.47,0.08
13700,-40.75202752058615,-52.99878960153715,0.41,0.04
13800,-52.92798917308021,-65.20006948732579,0.4,0.29
13900,-37.75318888338686,-50.37472008617248,0.41,0.17
14000,-46.48476461399851,-59.67195225163461,0.41,0.18
14100,-23.838315424153055,-33.272681008292054,0.11,0.08
14200,-29.86565487326226,-37.67212942843306,0.05,0.0
14300,-43.02118810382357,-53.854721438971985,0.09,0.22
14400,-26.277387693361973,-36.7587334712551,0.13,0.12
14500,-51.28007233490169,-62.20585013846077,0.23,0.19
14600,-31.009274992088535,-46.70879071480855,0.36,0.23
14700,-36.80309604687779,-44.03246381462365,0.12,0.0
14800,-77.63766741659643,-85.89250739538532,0.12,0.97
14900,-78.36558940305417,-92.23345662893746,0.35,0.88
15000,-61.66783309825067,-68.44061429897754,0.12,0.61
15100,-40.036275515422595,-46.513998293937505,0.07,0.0
15200,-31.574468300592034,-41.27775543691244,0.07,0.06
15300,-44.660458043552104,-57.867774287502975,0.19,0.25
15400,-36.26707421997954,-49.41872712947723,0.15,0.16
15500,-66.09410607214498,-77.52157855847935,0.23,0.67
15600,-21.78579494836129,-33.45610539222705,0.17,0.06
15700,-50.52833982896916,-64.57998334177041,0.38,0.22
15800,-24.33527260686804,-39.074511600958814,0.26,0.17
15900,-74.02080684269991,-84.09919558064914,0.21,1.0
16000,-46.215079187098226,-51.173882286035834,0.04,0.34
16100,-46.41787805585159,-63.59217798658451,0.32,0.33
16200,-77.53029229338563,-88.61125158569722,0.3,0.91
16300,-45.779926885310864,-64.09923077830283,0.59,0.35
16400,-46.468824227808796,-54.39523812882107,0.06,0.48
16500,-112.27724274468837,-121.23641387351645,0.25,1.0
16600,-58.468642520083044,-64.347503018243,0.21,0.63
16700,-52.95157581857869,-59.5801866070886,0.1,0.4
16800,-27.921420410463533,-39.386578629478,0.13,0.19
16900,-17.351012304136916,-27.63612445230867,0.1,0.05
17000,-24.72310711646888,-40.69044340630692,0.35,0.15
17100,-59.6813768592548,-74.83387513808488,0.59,0.51
17200,-44.5078694923874,-58.852955881057056,0.38,0.19
17300,-45.89455991925971,-66.86771426727769,0.78,0.48
17400,-67.46774961476976,-77.25049846444178,0.28,0.92
17500,-36.83606352748658,-48.90771617112089,0.09,0.12
17600,-49.13571044641087,-52.444425816265365,0.04,0.08
17700,-89.41428752524538,-95.54815800649418,0.19,1.0
17800,-85.51740706261042,-94.15075118587654,0.3,1.0
17900,-84.44042669164574,-108.9072483554598,0.78,0.93
18000,-47.91891057821422,-63.24306545744588,0.47,0.44
18100,-30.26453372941743,-42.09362805245664,0.22,0.0
18200,-131.6399618899326,-137.81441719944337,0.01,1.0
18300,-24.490132830856773,-30.63489428504644,0.09,0.08
18400,-30.422261096961112,-37.05325341928023,0.07,0.12
18500,-116.98567754076697,-138.87924529751658,0.43,1.0
18600,-53.54260423793518,-59.87145907918649,0.06,0.29
18700,-33.04761814800085,-40.517629364946764,0.06,0.2
18800,-191.42039410611616,-208.42532487060936,0.3,1.0
18900,-93.58409809503276,-110.63643965001647,0.6,1.0
19000,-79.68886812697812,-100.1461084239207,0.71,0.97
19100,-111.39867611597762,-131.84875731225458,0.45,1.0
19200,-33.31004165848863,-41.7848762905641,0.06,0.21
19300,-45.86440683106887,-60.06422290987001,0.45,0.37
19400,-41.48094376309584,-44.634392231495866,0.0,0.08
19500,-66.08700346672592,-87.68981841926956,0.75,0.85
19600,-51.56382198769904,-63.39596725067405,0.27,0.72
19700,-72.1539343440876,-89.39166945607641,0.68,0.81
19800,-46.133624664568295,-61.03288075033802,0.35,0.22
19900,-76.52980158593735,-82.29940416049193,0.17,1.0
20000,-45.83274282173517,-53.88559192751287,0.1,0.19
20100,-51.632981434845014,-60.3945828862133,0.08,0.24
20200,-41.82650582666766,-55.13192717850433,0.28,0.19
20300,-54.345188013753955,-64.3125533146775,0.08,0.32
20400,-49.719775986965054,-63.860175584674806,0.42,0.37
20500,-55.962274591166214,-65.63765480315797,0.15,0.18
20600,-42.26271616306183,-54.824341976674205,0.1,0.3
20700,-39.47300895656425,-48.731672936731115,0.06,0.23
20800,-17.639897220803235,-24.310106933071555,0.05,0.01
20900,-84.54387777434657,-100.34685212469675,0.64,1.0
21000,-58.65423874982016,-74.55101581228351,0.46,0.44
21100,-44.354455639204055,-52.91422576584657,0.1,0.25
21200,-63.37101666163113,-71.44626750822532,0.14,0.5
21300,-79.83826992524692,-88.77757302747125,0.31,1.0
21400,-54.759561392231305,-65.27445024583774,0.25,0.45
21500,-42.91679208585598,-50.71704471829328,0.08,0.32
21600,-37.23080785610551,-40.05708904373035,0.0,0.04
21700,-30.43567753772275,-38.444693028108674,0.05,0.2
21800,-34.35946970528884,-48.45912875757565,0.43,0.21
21900,-40.90496785884005,-52.06233267501094,0.14,0.27
22000,-51.29802874611273,-66.15762621838508,0.42,0.56
22100,-38.41955378499393,-42.94832026816671,0.0,0.19
22200,-57.65316518810889,-68.55917500471317,0.23,0.45
22300,-55.91722533712499,-68.56452001245434,0.24,0.5
22400,-50.03587455236064,-59.76107168697466,0.14,0.35
22500,-46.401345756015566,-51.69452397345001,0.0,0.35
22600,-46.71906799784307,-56.045958827534875,0.09,0.34
22700,-33.16532503309748,-38.99851137971951,0.07,0.0
22800,-40.28024897724755,-46.99246902334678,0.14,0.11
22900,-49.43511786939264,-62.945235922047715,0.26,0.49
23000,-47.35265332761096,-61.717774002021976,0.33,0.22
23100,-22.93534381331299,-30.791738972637077,0.06,0.06
23200,-42.217539998628816,-49.399214733320505,0.07,0.28
23300,-23.247008137946132,-32.31389755290918,0.05,0.09
23400,-79.4382859460463,-93.16375388219899,0.29,0.82
23500,-41.152941154709424,-51.1055293154029,0.1,0.33
23600,-46.74826534671425,-56.34172767586809,0.11,0.37
23700,-34.66039934849533,-46.42177579770772,0.05,0.2
23800,-39.14274056274997,-50.61592768915177,0.1,0.31
23900,-20.985625812674098,-31.569375501982204,0.08,0.13
24000,-25.98347972058193,-36.45381902681341,0.09,0.22
24100,-33.6496111168444,-43.59789846054373,0.11,0.1
24200,-82.58181473568277,-92.16768827382373,0.18,1.0
24300,-139.0996872202083,-165.46971540556433,0.97,0.95
24400,-40.161973541069955,-50.54167041750496,0.24,0.23
24500,-114.50539045976129,-139.74300226706652,0.53,0.95
24600,-66.28233862325744,-80.65020818296207,0.4,0.64
24700,-29.784836651978473,-42.564191824754865,0.13,0.2
24800,-30.534503202021025,-39.432976470950386,0.05,0.22
24900,-42.46742727659589,-55.95942821815682,0.24,0.3
25000,-29.476588210562944,-39.475275229224614,0.07,0.18
