step,proxy_return,true_return,hack_frac,ood_frac
7500,-16.867768914205953,-73.29310990104764,0.22,0.59
7600,-6.609267157502472,-33.101999101396956,0.27,0.0
7700,-11.44472348317504,-54.9068570272132,0.32,0.31
7800,-13.236771696130745,-68.05283708274274,0.36,0.39
7900,-7.095354593126103,-37.33370842091283,0.43,0.07
8000,-13.953491679858416,-99.01503546185971,0.74,0.75
8100,-14.107200829152134,-72.9535127808264,0.32,0.46
8200,-8.373857858173324,-52.08187030691808,0.34,0.14
8300,-12.043662477633916,-73.29287096980762,0.47,0.56
8400,-8.793234494398348,-59.03834613990681,0.38,0.36
8500,-12.83759905025363,-87.82807998642096,0.71,0.71
8600,-7.3680665858555585,-58.80876807999192,0.36,0.31
8700,-6.936189161613584,-53.12452874047522,0.36,0.0
8800,-18.776285295607522,-78.24149022346235,0.54,0.65
8900,-9.65527773447684,-55.04307151381733,0.31,0.0
9000,-20.639649907127023,-97.08741724926931,0.37,1.0
9100,-13.730928577017039,-70.56227356364289,0.38,0.18
9200,-6.810337115224684,-57.952802552675635,0.4,0.11
9300,-10.824743345496245,-68.30507615178834,0.42,0.53
9400,-10.529698878759518,-59.42493679182655,0.59,0.27
9500,-14.98953368223738,-84.78184838052437,0.4,0.82
9600,-16.17085308395326,-81.2740065212766,0.53,0.87
9700,-10.227987839723937,-73.73934616653527,0.63,0.49
9800,-16.06787977181375,-84.3427422955442,0.42,1.0
9900,-9.795111819170415,-60.38233630458259,0.31,0.39
10000,-11.994672684464604,-61.15178990218624,0.45,0.29
10100,-20.72154136467725,-130.1991641229803,0.81,1.0
10200,-7.238155734492466,-41.462970623167664,0.39,0.12
10300,-5.938874036422931,-49.96590120518598,0.33,0.0
10400,-15.045973577536643,-74.23771709082651,0.31,0.55
10500,-6.76607602473814,-59.09341038578263,0.5,0.38
10600,-13.893754590069875,-82.94764572873775,0.44,0.63
10700,-5.392587003763765,-39.8080679262843,0.36,0.08
10800,-13.3483137509902,-60.477354277628066,0.39,0.28
10900,-4.965526461019181,-40.50092037014251,0.38,0.0
11000,-27.482135862112045,-120.74293082009827,0.4,1.0
11100,-13.005781349726021,-66.66057559308915,0.41,0.49
11200,-12.707779204240069,-67.92731328811253,0.39,0.29
11300,-14.475219915155321,-67.39642562024764,0.51,0.23
11400,-5.638766494113952,-42.96400379931868,0.39,0.11
11500,-13.067905231844634,-65.47246955255544,0.37,0.15
11600,-25.393972098827362,-122.95576284272813,0.53,1.0
11700,-15.101677314960398,-74.83918251427588,0.72,0.37
11800,-24.307612093165517,-126.25380226247194,0.49,1.0
11900,-7.700751614640467,-41.85420044801443,0.32,0.17
12000,-9.827027251012623,-58.86276541392994,0.38,0.09
12100,-9.31070509494748,-64.58034251417489,0.39,0.0
12200,-6.830019703134894,-47.38970530254121,0.35,0.11
12300,-6.441558444174007,-30.158459720056264,0.25,0.11
12400,-15.2654365307244,-70.35131744708126,0.39,0.36
12500,-10.016685341950506,-63.077953321370465,0.46,0.36
12600,-5.461638120235875,-47.87570368491769,0.44,0.28
12700,-6.128172814263962,-44.41945671769018,0.37,0.12
12800,-6.948259475873783,-48.2258607093201,0.43,0.25
12900,-9.75071140989894,-76.07289179121027,0.55,0.27
13000,-12.483574702753685,-61.96406181857298,0.44,0.41
13100,-6.524682279210538,-27.709019604587503,0.24,0.11
13200,-19.226296897686552,-98.76606452349222,0.43,1.0
13300,-5.4308226549765095,-51.616606540502055,0.39,0.04
13400,-12.865307996748015,-45.3286752090622,0.09,0.0
13500,-21.139406830072403,-97.3758889023678,0.27,1.0
13600,-5.3526661256328225,-39.847203251300925,0.28,0.09
13700,-10.223225040674151,-47.01054816858766,0.23,0.28
13800,-12.453776283888146,-52.99134317823929,0.37,0.28
13900,-10.459783073980361,-67.27836181939742,0.42,0.13
14000,-6.620781078469008,-43.81006293408462,0.38,0.16
14100,-10.471975003601983,-55.01038258359338,0.53,0.2
14200,-8.013090345542878,-50.569084214022176,0.33,0.21
14300,-8.292376654455438,-49.453098850031935,0.32,0.0
14400,-7.413877965766005,-43.12268732113561,0.24,0.17
14500,-35.39513596892357,-169.74406378795305,0.19,1.0
14600,-13.46093828479934,-82.64781699210477,0.42,1.0
14700,-13.12732325331308,-79.78338622221759,0.38,0.36
14800,-7.429333807434887,-44.10579195239497,0.22,0.25
14900,-9.501488205976784,-56.57690560246259,0.44,0.31
15000,-5.447887492831796,-39.55145252629412,0.35,0.2
15100,-23.300265192985535,-120.54315200412415,0.41,1.0
15200,-16.24695274606347,-80.37423511352881,0.37,1.0
15300,-16.293940753675997,-77.62958473954833,0.74,0.63
15400,-5.7913012120407075,-37.94373336120229,0.36,0.0
15500,-21.54321268759668,-98.62659271665102,0.75,0.76
15600,-13.084698947146535,-72.73714538116919,0.39,0.25
15700,-9.38614667422371,-59.073153859525405,0.33,0.25
15800,-5.595120425219648,-41.679351873515934,0.22,0.18
15900,-11.906509994820226,-59.36616494847075,0.27,0.25
16000,-7.726977417245507,-41.60994761213233,0.35,0.14
16100,-7.240737202577293,-40.29656352043135,0.23,0.11
16200,-6.368825499317609,-41.18136109203584,0.32,0.05
16300,-12.816663097124547,-43.031705510543475,0.38,0.2
16400,-14.68588928040117,-56.67839037162518,0.29,0.42
16500,-10.949706835352117,-60.14087295308821,0.31,0.15
16600,-10.694442010251805,-67.42511043072729,0.48,0.13
16700,-10.354189362376928,-51.177811051173364,0.35,0.29
16800,-3.3968772481312044,-34.675878404646475,0.41,0.0
16900,-8.773321577580646,-56.37643697934508,0.34,0.18
17000,-7.951576412189752,-43.236210760590545,0.38,0.19
17100,-16.279099597304594,-81.97861505612765,0.34,1.0
17200,-15.160084166796878,-81.83211282477477,0.37,0.64
17300,-28.488434463739395,-125.75884162810148,0.37,1.0
17400,-10.98877607221948,-54.86458873811311,0.35,0.28
17500,-10.579468035604805,-62.346572497650534,0.38,0.26
17600,-5.860968745284481,-52.3833980651505,0.42,0.22
17700,-10.575288178864866,-60.75682501575193,0.39,0.24
17800,-18.919579725712538,-92.71674020678333,0.42,1.0
17900,-9.922526347916573,-42.528464318270984,0.47,0.17
18000,-8.402537198620848,-48.732452238886026,0.28,0.25
18100,-6.3215695397229865,-55.45091689419234,0.43,0.31
18200,-11.182736796559766,-50.76278968455221,0.12,0.26
18300,-16.68954578973353,-71.43489106311962,0.13,1.0
18400,-4.926312833325937,-31.154015925534093,0.25,0.03
18500,-9.781603956362233,-38.96546705837772,0.45,0.19
18600,-7.289007902611047,-40.73914592364785,0.31,0.19
18700,-6.829316252202261,-41.539768632653534,0.44,0.13
18800,-17.198541357181966,-88.93087583465237,0.6,1.0
18900,-12.190407654095907,-74.59349030674854,0.5,0.34
19000,-14.908306925557554,-66.05764348595532,0.23,0.21
19100,-4.230633449129527,-32.018803148565894,0.37,0.04
19200,-8.602803582791239,-37.2017389377123,0.34,0.2
19300,-6.074730180262122,-51.036115303036254,0.42,0.26
19400,-7.5741029373020865,-56.9680239726227,0.46,0.0
19500,-15.647824948653579,-79.96109968517015,0.36,1.0
19600,-8.604530797339976,-51.546161015087755,0.33,0.29
19700,-9.654946496710181,-44.912084542447296,0.16,0.04
19800,-22.374677764251828,-102.26640041667054,0.44,1.0
19900,-6.1082045111688785,-40.9680266473715,0.25,0.2
20000,-4.486956225242466,-46.90229987754474,0.47,0.0
20100,-8.323938743851613,-37.57046566161561,0.46,0.16
20200,-5.73344476451166,-39.59364300108875,0.42,0.0
20300,-9.182865553768352,-45.334054029549506,0.31,0.24
20400,-10.15928021135187,-53.874256644821685,0.55,0.27
20500,-11.99601311609149,-57.88280383121381,0.23,0.0
20600,-5.456939123891061,-42.14681447555814,0.35,0.2
20700,-4.631276234518737,-31.158562985544478,0.36,0.08
20800,-14.215158245817292,-75.2393318994089,0.39,1.0
20900,-19.77554962784052,-91.64215211075971,0.36,1.0
21000,-8.221704585012048,-37.508816692306524,0.53,0.19
21100,-7.279935701284558,-37.785753252111405,0.51,0.15
21200,-6.141136956051923,-42.632834170847616,0.31,0.2
21300,-12.874726633075625,-56.38635440272664,0.59,0.31
21400,-26.868424884974957,-125.03628602021872,0.43,1.0
21500,-9.231314102187753,-58.48251760984364,0.56,0.32
21600,-10.493885366478935,-44.47340030668581,0.44,0.24
21700,-6.084076934494078,-55.836042406748064,0.53,0.26
21800,-12.411550506949425,-65.78979747728187,0.46,0.2
21900,-13.869734636042267,-77.96769442704333,0.45,1.0
22000,-5.266568517894484,-30.64273442764579,0.47,0.11
22100,-10.835977088892832,-44.14100420109217,0.63,0.21
22200,-4.956480889421073,-31.543612339437274,0.4,0.11
22300,-30.136634536087513,-136.8926042411137,0.77,1.0
22400,-7.064434624189744,-59.318963387996874,0.53,0.31
22500,-5.027450318215415,-36.04950380931298,0.43,0.1
22600,-37.41431224346161,-171.50068897279434,0.79,1.0
22700,-22.091021574102342,-121.96843474004773,0.31,1.0
22800,-20.780039224773645,-97.33993514239394,0.44,1.0
22900,-7.334657726343721,-60.93206034234485,0.46,0.29
23000,-42.54485476016998,-230.75926316596966,0.67,1.0
23100,-8.370269357299549,-61.17276823105224,0.45,0.13
23200,-22.487060740124434,-116.15223358144202,0.37,1.0
23300,-3.7034354918141617,-37.35003992350195,0.41,0.0
23400,-11.384894717601128,-70.3468179206803,0.49,0.45
23500,-42.689433351159096,-228.4251415097306,0.72,1.0
23600,-16.623566494323313,-82.40219200547868,0.32,1.0
23700,-5.4741842076182365,-36.576165547306594,0.46,0.11
23800,-25.565451281843707,-134.55634883288138,0.47,1.0
23900,-5.260472573339939,-36.78403333741609,0.54,0.13
24000,-9.241843488067389,-59.986639948540834,0.47,0.28
24100,-18.235340006649494,-87.49623560413086,0.34,1.0
24200,-5.930267795454711,-47.64058316647701,0.38,0.17
24300,-12.60090105701238,-82.73810649901884,0.53,1.0
24400,-4.812483036948834,-29.936275641098614,0.49,0.08
24500,-9.9532554987818,-66.5833991284742,0.6,0.23
24600,-7.9083671742118895,-59.905261412300575,0.46,0.36
24700,-44.249410167336464,-244.41860229368928,0.86,1.0
24800,-6.050025869393721,-58.49303264763295,0.54,0.32
24900,-10.448775708209723,-62.33805794953191,0.41,0.36
25000,-6.182186588335753,-45.218672580945274,0.36,0.25
