step,proxy_return,true_return,hack_frac,ood_frac
3900,-19.173996590077877,-98.32786734596172,0.68,0.72
4000,-26.470727875828743,-122.19132623456477,0.57,1.0
4100,-20.94117484241724,-89.12496296366938,0.68,0.74
4200,-26.531942188739777,-135.53450332423455,0.85,0.91
4300,-24.308337673544884,-88.13503402959684,0.54,1.0
4400,-17.79839290678501,-73.52229134008614,0.52,0.64
4500,-24.21178525313735,-85.45395759165298,0.61,0.63
4600,-15.316247649490833,-60.15937020045015,0.49,0.25
4700,-25.481560587882996,-98.91474649915544,0.5,0.94
4800,-20.68543774448335,-96.31906914000379,0.51,0.81
4900,-23.524238914251328,-124.65674195590715,0.8,0.91
5000,-17.653092369437218,-79.38002498359336,0.42,0.8
5100,-21.6311538759619,-74.45351643402854,0.47,0.53
5200,-19.85400739312172,-103.98553812513136,0.58,0.92
5300,-14.701047028414905,-56.02522717904295,0.49,0.28
5400,-16.04348313808441,-68.17662632610507,0.47,0.43
5500,-14.9869120772928,-57.22839229243497,0.44,0.27
5600,-28.18979063630104,-149.23359253121254,0.71,1.0
5700,-20.59927187114954,-86.56484961048332,0.57,0.63
5800,-18.948397539556026,-93.05421527814113,0.73,0.73
5900,-16.990119829773903,-79.32522861609964,0.55,0.61
6000,-16.965964432805777,-72.84746926682449,0.46,0.56
6100,-15.854083904996514,-47.36948994921011,0.38,0.3
6200,-19.937296487390995,-109.27352815285074,0.47,1.0
6300,-18.936997471377254,-69.79089915709059,0.38,0.47
6400,-26.535370849072933,-105.44043346094875,0.93,0.68
6500,-32.168371334671974,-132.89199425129016,0.27,1.0
6600,-18.021216318011284,-103.74107796594619,0.47,1.0
6700,-26.7134865000844,-111.60897338296756,0.46,1.0
6800,-20.673755452036858,-67.0700751284606,0.43,0.47
6900,-23.163662292063236,-110.88750369529242,0.59,1.0
7000,-43.21120239794254,-209.97470129893085,0.07,1.0
7100,-15.00976405851543,-53.76957916495953,0.43,0.25
7200,-17.963236585259438,-102.12994855040836,0.73,0.85
7300,-33.70769906044006,-144.81733266194732,0.09,1.0
7400,-28.369739696383476,-138.61514521822724,0.68,1.0
7500,-37.26058827340603,-171.69709206274538,0.44,1.0
7600,-21.52047796919942,-137.88601340710798,0.89,0.94
7700,-13.108002237975597,-75.05126766270378,0.34,0.49
7800,-13.963418547064066,-50.33321686050135,0.41,0.22
7900,-21.31347508355975,-96.14088927810373,0.38,0.9
8000,-39.94979080557823,-187.2589920576998,0.07,1.0
8100,-12.080115570453927,-43.758486661857035,0.19,0.15
8200,-10.902843405958265,-39.96401715871661,0.18,0.05
8300,-15.125876862555742,-56.26022077315313,0.33,0.19
8400,-24.021862521767616,-137.46303948148764,0.85,1.0
8500,-16.20899210497737,-57.26587002177181,0.37,0.17
8600,-31.325964719057083,-137.6930081010904,0.16,1.0
8700,-14.886072717607021,-60.685526378253655,0.27,0.43
8800,-40.56182015687227,-173.35688740894065,0.35,1.0
8900,-15.165261007845402,-60.62276143410122,0.3,0.33
9000,-17.67766633629799,-71.32515412436578,0.45,0.48
9100,-11.240403417497873,-46.809960991083024,0.15,0.3
9200,-26.71221373230219,-114.07834407230541,0.78,0.99
9300,-29.005805235356092,-134.9345191695166,0.66,0.99
9400,-11.153015550225973,-44.66484780181537,0.08,0.18
9500,-34.397266268730164,-149.11703861529722,0.2,1.0
9600,-10.874349646270275,-37.92795405154154,0.02,0.21
9700,-20.385337494313717,-91.73611729597977,0.54,0.94
9800,-15.370680280029774,-89.61649197208969,0.23,0.99
9900,-20.77708800137043,-94.1512191314822,0.44,0.81
10000,-22.511472776532173,-113.99419109630041,0.48,1.0
10100,-15.541555777192116,-73.24578814060244,0.33,0.64
10200,-27.09617056697607,-107.53722008218199,0.65,0.95
10300,-18.41658928990364,-103.59613865027592,0.26,1.0
10400,-12.213525403290987,-90.58110521590935,0.03,0.87
10500,-30.740590043365955,-180.271481561123,0.5,1.0
10600,-11.516892284154892,-92.45741949126815,0.02,1.0
10700,-13.250275887548923,-98.19856848174457,0.01,1.0
10800,-10.697824250906706,-39.304857444270844,0.03,0.21
10900,-18.512963645160198,-114.61923668824441,0.42,0.94
