step,proxy_return,true_return,hack_frac,ood_frac
15600,-53.05508689582348,-61.50023430124678,0.02,0.57
15700,-195.15675568580627,-162.22268080298457,0.04,1.0
15800,-193.69348812103271,-176.73889742714925,0.21,1.0
15900,-45.570732817053795,-48.23199383018081,0.08,0.33
16000,-40.46728217601776,-47.84565288543003,0.05,0.3
16100,-72.4100404381752,-77.64178847066847,0.08,1.0
16200,-56.79855063557625,-61.36216463742317,0.06,0.45
16300,-30.256676644086838,-38.26863869153012,0.01,0.28
16400,-52.73377299308777,-60.86159170087368,0.02,0.71
16500,-85.2216023504734,-83.23919143823791,0.1,1.0
16600,-32.19583311676979,-40.74812894240277,0.03,0.29
16700,-80.64642572402954,-80.16065801022658,0.1,1.0
16800,-63.418265879154205,-68.21261665731667,0.06,0.87
16900,-56.8394975066185,-65.3193655687609,0.03,1.0
17000,-60.48891490697861,-63.81701984857702,0.11,0.48
17100,-97.63648986816406,-94.92115336624317,0.08,1.0
17200,-53.677683383226395,-56.74717770745649,0.01,0.31
17300,-63.0900584757328,-66.13089515679162,0.05,0.39
17400,-68.93991950154305,-68.73908913765877,0.21,0.53
17500,-123.17742574214935,-107.86898046814932,0.03,1.0
17600,-94.83977663516998,-91.49533413302514,0.02,1.0
17700,-39.58425019681454,-47.73306280783333,0.02,0.33
17800,-67.39456185698509,-67.86175453549784,0.1,0.81
17900,-39.697184428572655,-47.30153718228081,0.03,0.33
18000,-53.34602436423302,-60.93642936648912,0.03,0.75
18100,-81.98311364650726,-82.3118383860273,0.05,1.0
18200,-29.90925493836403,-38.173942204121914,0.02,0.26
18300,-31.579179853200912,-33.92750359228464,0.05,0.21
18400,-61.34125715494156,-63.48971030830557,0.12,0.51
18500,-42.49005579203367,-42.43704095290723,0.15,0.29
18600,-73.5094804763794,-74.2808799425273,0.07,0.68
18700,-128.3589450120926,-114.64659260342353,0.03,1.0
18800,-63.705569207668304,-66.10732716087219,0.2,0.66
18900,-100.8071601241827,-91.91918404863546,0.05,0.75
19000,-32.11654742062092,-39.94653361916327,0.06,0.25
19100,-37.36825068295002,-42.189095575799286,0.08,0.27
19200,-41.55907443165779,-49.55563256582821,0.02,0.34
19300,-59.787825882434845,-65.8016818348836,0.04,0.52
19400,-37.03742152452469,-44.49274725492812,0.04,0.29
19500,-86.10245060920715,-84.09874355822858,0.05,1.0
19600,-79.87217843532562,-80.30015760252026,0.1,1.0
19700,-69.04771968722343,-69.68640699770742,0.11,0.59
19800,-43.15114304423332,-45.42618928561393,0.11,0.32
19900,-32.4784534573555,-36.6700252605017,0.09,0.22
20000,-54.49937188625336,-59.77021157700453,0.07,0.66
20100,-56.19362650811672,-48.909408811746246,0.29,0.33
20200,-37.62287974357605,-47.17731138348981,0.02,0.43
20300,-132.33565652370453,-121.47269728757385,0.02,1.0
20400,-55.638858050107956,-62.28629296300951,0.05,0.62
20500,-46.07348817586899,-46.70514613170407,0.03,0.31
20600,-28.65121205896139,-35.31150468027431,0.07,0.19
20700,-127.56074547767639,-119.42090006531635,0.06,1.0
20800,-154.96767234802246,-138.06740994643323,0.0,1.0
20900,-53.64182822406292,-57.16262522468023,0.04,0.47
21000,-166.37356007099152,-144.20884532889355,0.0,1.0
21100,-24.949618808925152,-31.960809292490076,0.02,0.16
21200,-31.479486666619778,-33.85901701519716,0.03,0.18
21300,-134.11496806144714,-123.03603883141443,0.05,1.0
21400,-38.79849509894848,-41.171453468022214,0.0,0.24
21500,-149.4492907524109,-133.2441431817873,0.0,1.0
21600,-135.98837161064148,-124.16762967137404,0.03,1.0
21700,-78.25719173252583,-77.1223277175171,0.03,0.62
21800,-35.01859228312969,-41.68677859870765,0.06,0.4
21900,-156.3315464258194,-135.94656187834966,0.1,1.0
22000,-49.85576183348894,-55.001548507187046,0.08,0.4
22100,-25.567037969827652,-28.069529177996927,0.01,0.19
22200,-36.6891885176301,-41.683318985263526,0.06,0.27
22300,-92.48883438110352,-88.40286837182173,0.05,1.0
22400,-73.27939164638519,-76.15940814289344,0.04,1.0
22500,-73.47842089831829,-74.67231585291654,0.13,0.75
22600,-41.744418531656265,-49.02087094604064,0.04,0.4
22700,-39.73027027398348,-34.99726747043067,0.12,0.24
22800,-46.7682569026947,-51.49949015477702,0.04,0.52
22900,-68.17113724350929,-70.42596760746237,0.02,1.0
23000,-54.656230732798576,-55.63224842080638,0.1,0.41
23100,-57.04919943213463,-63.24565872179773,0.05,0.75
23200,-40.58752839267254,-48.114150788436945,0.04,0.47
23300,-69.50660966336727,-70.68065488685546,0.15,0.69
23400,-157.1254847049713,-137.66755794808344,0.05,1.0
23500,-53.621901363134384,-60.7636602199581,0.05,0.6
23600,-48.891493648290634,-56.631520374995986,0.02,0.67
23700,-140.43615901470184,-124.43401804287137,0.09,1.0
23800,-70.28363440930843,-72.08139283835433,0.19,0.71
23900,-37.66902016103268,-48.05220005975857,0.03,0.45
24000,-38.80017000436783,-43.0108346175208,0.11,0.29
24100,-158.98164904117584,-136.36800284932664,0.07,1.0
24200,-150.8278437256813,-132.67891664321215,0.04,1.0
24300,-144.9347584247589,-127.34010033504474,0.0,1.0
24400,-124.19443899393082,-111.75258394427786,0.18,1.0
24500,-33.4069983959198,-42.39292566604306,0.0,0.4
24600,-25.322990477085114,-26.73282349362753,0.05,0.14
24700,-82.04672449827194,-79.05354442753044,0.2,0.78
24800,-44.814890921115875,-52.77491658089262,0.02,1.0
24900,-129.480486869812,-117.71932948690804,0.16,1.0
25000,-93.11597019433975,-96.75069407743848,0.0,0.86
