step,proxy_return,true_return,hack_frac,ood_frac
8100,-13.451269559256616,-31.443568935445057,0.06,0.21
8200,-4.942573837721284,-22.00964076988908,0.05,0.13
8300,-8.424125614808872,-26.958683444665027,0.09,0.2
8400,-13.748325848700915,-33.899372719002415,0.08,0.24
8500,-10.871747672441415,-29.26926377330884,0.07,0.21
8600,-15.724608171032742,-36.4721041184104,0.08,0.28
8700,-145.82595217227936,-135.60462481684775,0.4,1.0
8800,-5.961559919407591,-26.492555642783696,0.03,0.16
8900,-13.799449038226157,-29.797359243826193,0.05,0.2
9000,-36.402682807150995,-53.5033166825176,0.04,0.44
9100,-13.010210378124611,-28.893445842844695,0.09,0.21
9200,-8.221871246467344,-26.600484060120824,0.11,0.15
9300,-21.160284123383462,-41.42092410793248,0.04,0.29
9400,-15.841576113482006,-33.7316836512386,0.13,0.21
9500,-27.9527130194474,-38.705928947329,0.15,0.3
9600,-13.041593276808271,-27.785473346001794,0.1,0.19
9700,-21.623379367782036,-33.942851681943615,0.23,0.23
9800,-23.888029332389124,-41.48058938794771,0.08,0.32
9900,-116.95611840486526,-115.36014552129168,0.47,1.0
10000,-41.35494975745678,-50.04042858601839,0.23,0.36
10100,-188.93325853347778,-192.45959102173958,0.99,1.0
10200,-20.449466809630394,-31.84263157139087,0.13,0.26
10300,-66.70784895122051,-84.11253212612452,0.53,0.87
10400,-40.62626596051268,-55.76962027840225,0.24,0.46
10500,-8.712177970213816,-22.31727402347496,0.09,0.16
10600,-21.549054046161473,-39.02036611882574,0.16,0.26
10700,-24.909455703163985,-40.942326694173985,0.11,0.32
10800,-31.100256411882583,-48.47410766884356,0.16,0.36
10900,-18.609017160488293,-37.98803587630788,0.07,0.3
11000,-19.44292456144467,-38.77864885415747,0.08,0.33
11100,-15.346755183651112,-34.65742416109031,0.1,0.27
11200,-5.204085173434578,-22.564644273591917,0.08,0.16
11300,-113.13148175179958,-108.40044247827751,0.36,0.88
11400,-46.18952136149164,-65.03389418204183,0.0,0.55
11500,-5.128611255902797,-20.972017345200147,0.04,0.16
11600,-5.7406746216584,-26.06786600155246,0.04,0.19
11700,-17.56408319628099,-38.58117881832543,0.06,0.29
11800,-10.298676487989724,-31.436614077136124,0.01,0.2
11900,-25.404419488972053,-39.23728698065137,0.16,0.28
12000,-8.063313814462163,-29.797803922517637,0.11,0.19
12100,-14.916051690990571,-34.52746986601635,0.12,0.23
12200,-36.61885245307349,-42.119918488608825,0.14,0.34
12300,-25.13840408512624,-34.32791434011232,0.28,0.28
12400,-17.14522358123213,-29.56218783825128,0.13,0.24
12500,-17.16625905312685,-38.188751778545175,0.08,0.3
12600,-34.30339468782768,-46.66317421391815,0.0,0.4
12700,-20.573437274433672,-43.41387430038678,0.09,0.3
12800,-30.707335183979012,-45.2383662564906,0.06,0.39
12900,-16.983473932064953,-33.4585819495593,0.13,0.25
13000,-5.779345364921028,-24.604308476189104,0.09,0.18
13100,-45.46274657640606,-64.52599472988389,0.05,0.53
13200,-25.588299747090787,-36.48120793361202,0.15,0.29
13300,-10.965623511001468,-28.51597870498659,0.09,0.18
13400,-9.879853893246036,-30.748958856571083,0.08,0.19
13500,-25.501236560128746,-41.791712183964066,0.1,0.34
13600,-35.85583563952241,-46.46608920016818,0.28,0.32
13700,-183.3953858613968,-174.32297094284658,0.28,1.0
13800,-19.428010676114354,-38.963728358029435,0.15,0.3
13900,-58.53334827721119,-80.97988118585577,0.09,0.67
14000,-17.61661733321671,-38.12268498727733,0.09,0.31
14100,-14.507188080620836,-35.36628830843779,0.04,0.24
14200,-9.512252541506314,-31.4126090815827,0.07,0.2
14300,-29.49388141138479,-45.775097381951284,0.15,0.32
14400,-15.855698063969612,-38.2633379184786,0.03,0.26
14500,-15.059764736040961,-35.09034344440131,0.06,0.23
14600,-145.79368424415588,-148.21420001932532,0.95,1.0
14700,-34.072994118731,-43.66603559382206,0.04,0.38
14800,-6.337377634830773,-26.04796714800893,0.09,0.17
14900,-147.01878952980042,-148.9159225832727,0.86,1.0
15000,-198.63019812107086,-206.91165050300816,1.0,1.0
15100,-26.759904098464176,-40.04649076776273,0.25,0.31
15200,-47.134395059314556,-67.73589386155616,0.06,0.48
15300,-152.59623235464096,-153.688106630228,0.85,1.0
15400,-9.192616742357131,-30.97350526770486,0.05,0.25
15500,-16.091492688603466,-41.32655030100908,0.04,0.32
15600,-25.382338832423557,-35.06981174941146,0.18,0.27
15700,-37.34355939459056,-58.35846253353242,0.15,0.53
15800,-13.987276091822423,-34.945300875797834,0.04,0.26
15900,-13.336905928095803,-33.28144741101326,0.05,0.28
16000,-19.30293141878792,-36.78615242826809,0.1,0.24
16100,-29.897891326381796,-41.905196999992604,0.15,0.33
16200,-7.040514416701626,-23.364211352825038,0.07,0.19
16300,-4.190183742088266,-19.548099303932073,0.07,0.15
16400,-14.791382350143977,-32.13742785162693,0.08,0.22
16500,-13.749080412089825,-35.41424626892805,0.01,0.27
16600,-8.489797314628959,-27.218751219291306,0.08,0.24
16700,-32.64088250804343,-41.53406761022248,0.14,0.32
16800,-31.43868817621842,-42.950343508782225,0.2,0.34
16900,-12.42587628151523,-31.44222028045745,0.08,0.22
17000,-24.817390034440905,-42.29640839102814,0.12,0.38
17100,-10.697731344611384,-26.43903349303608,0.08,0.22
17200,-12.56486471183598,-30.10147054639121,0.08,0.16
17300,-17.72938591707498,-35.72973187978346,0.06,0.28
17400,-224.97147703170776,-234.09693347960177,1.0,1.0
17500,-33.85554210469127,-52.77071540382639,0.17,0.46
17600,-21.649106085533276,-41.87019998857508,0.07,0.33
17700,-3.394334763448569,-23.59533001573315,0.05,0.13
17800,-15.022660803777399,-34.20754040855487,0.08,0.28
17900,-16.011305435866234,-34.19893090089937,0.06,0.27
18000,-128.40553361177444,-129.54151780944412,0.61,1.0
18100,-28.301518380991183,-45.24773285695188,0.1,0.38
18200,-26.495916065992787,-40.4444265591101,0.11,0.31
18300,-3.447605233755894,-22.138697603686698,0.06,0.0
18400,-16.387400300518493,-33.65203386307238,0.08,0.23
18500,-26.940665613859892,-47.70806242491981,0.1,0.3
18600,-21.432994394912384,-42.51712655410549,0.07,0.25
18700,-8.150385250977706,-33.11972986910899,0.06,0.1
18800,-7.91458413383225,-32.44297435648303,0.07,0.13
18900,-21.225245613371953,-43.19661714435285,0.0,0.39
19000,-11.648389864712954,-35.71266151476787,0.01,0.15
19100,-37.28768482321175,-54.68496333511038,0.1,0.37
19200,-10.787283737328835,-33.968345354303175,0.05,0.11
19300,-21.36228941718582,-42.15048235103603,0.08,0.3
19400,-208.88698530197144,-222.82361112011424,0.54,1.0
19500,-10.374738197708211,-29.68361771484645,0.06,0.09
19600,-21.35881392058218,-40.73518668160321,0.12,0.28
19700,-7.538958449324127,-30.779118441846986,0.06,0.1
19800,-19.33242532517761,-36.463795410137365,0.08,0.21
19900,-19.52643318194896,-40.21816943592214,0.06,0.26
20000,-12.233943533850834,-35.39322887366916,0.04,0.19
20100,-31.938354485610034,-43.54708917035636,0.18,0.28
20200,-12.730175757431425,-34.051073609110006,0.12,0.17
20300,-35.24126021005213,-45.86987985424182,0.29,0.33
20400,-35.136017632787116,-45.70527596194612,0.02,0.32
20500,-14.721145221963525,-38.52045617465059,0.02,0.28
20600,-6.42848015922209,-28.814275849920445,0.08,0.11
20700,-21.587065874540713,-40.68784305036152,0.11,0.27
20800,-33.15177064729505,-42.53429106589748,0.1,0.28
20900,-55.60796759836376,-60.67474977448896,0.0,0.47
21000,-11.742399100077819,-31.315721612045664,0.07,0.21
21100,-21.61390775255859,-41.760811937763954,0.06,0.25
21200,-27.232964677968994,-44.57858559682528,0.1,0.37
21300,-32.87015331588918,-43.49564602760223,0.14,0.32
21400,-9.676920043653809,-31.22601681363931,0.1,0.09
21500,-22.076758299575886,-42.55500545741134,0.13,0.33
21600,-27.184261561837047,-46.332617598402344,0.05,0.32
21700,-12.921022136782994,-30.668079870701014,0.09,0.21
21800,-202.7751693725586,-202.50303191479452,0.86,1.0
21900,-28.973080941228545,-48.90831961359013,0.14,0.47
22000,-39.72560908747255,-47.72772695682467,0.08,0.34
22100,-162.4193868637085,-150.03293837116223,0.85,1.0
22200,-8.000327717978507,-30.65202140402315,0.07,0.08
22300,-10.65045213077974,-31.638754013820108,0.08,0.15
22400,-12.64886260390631,-34.082579453201966,0.03,0.15
22500,-9.616508703988075,-30.701922778902784,0.1,0.19
22600,-6.623350023583043,-22.085216446528555,0.15,0.14
22700,-6.444000004790723,-23.198246338429826,0.06,0.13
22800,-31.179855245980434,-49.29819996910387,0.08,0.34
22900,-7.761336839699652,-28.636802232113563,0.06,0.15
23000,-23.919563280360308,-39.52997221867629,0.14,0.3
23100,-8.69035216915654,-28.43516997221514,0.04,0.14
23200,-7.399806920439005,-28.468261324594305,0.09,0.16
23300,-7.957968607828661,-28.649610661385875,0.09,0.14
23400,-25.785609619691968,-45.77002661339199,0.12,0.25
23500,-24.899251745722722,-44.61941316034336,0.18,0.41
23600,-8.975544492015615,-27.94878975250407,0.05,0.21
23700,-28.056692276033573,-45.314389639979844,0.12,0.32
23800,-28.936222166579682,-42.42945888990489,0.18,0.35
23900,-26.71164234171738,-44.82842031348636,0.11,0.31
24000,-22.481428107857937,-40.383237317937,0.13,0.32
24100,-42.72594178584404,-53.556881629784236,0.19,0.36
24200,-31.29621384120037,-43.91176774969987,0.09,0.35
24300,-18.140194575302303,-33.48270588686405,0.08,0.27
24400,-19.34409550579585,-35.60596492613502,0.11,0.29
24500,-12.533344059222145,-31.995798435140447,0.1,0.27
24600,-19.76871659234166,-37.74696844753657,0.05,0.26
24700,-38.99604840623215,-51.308910737671454,0.13,0.42
24800,-13.551424940094876,-34.75349804923328,0.11,0.2
24900,-18.65524221276428,-35.1082369976126,0.16,0.27
25000,-25.422295441268943,-38.50331976369859,0.11,0.26
