step,proxy_return,true_return,hack_frac,ood_frac
20100,4.807423057180131,-44.058411466606366,0.16,0.21
20200,3.99519942025654,-42.25245464449514,0.04,0.0
20300,-1.5846553413430229,-65.80008933583545,0.05,0.65
20400,6.729887478984892,-30.904154128982203,0.08,0.12
20500,1.9922107980237342,-49.724644890547914,0.15,0.27
20600,-7.683180749649182,-87.65557125991558,0.13,1.0
20700,3.0795759309257846,-49.280905169130286,0.05,0.31
20800,1.5758701867889613,-56.36203010188717,0.22,0.3
20900,-1.647665246448014,-48.636921033141036,0.03,0.05
21000,0.24309171029017307,-39.67484445647925,0.03,0.0
21100,3.5201981018763036,-42.83450311197083,0.07,0.1
21200,-3.421373444987694,-54.50858739813232,0.0,0.36
21300,-1.6036189764272422,-60.60701959622699,0.14,0.14
21400,2.719820113154128,-46.56646912104322,0.08,0.1
21500,2.0461829393170774,-53.15396018464987,0.12,0.14
21600,-12.100666705518961,-118.43180850074916,0.0,1.0
21700,2.051368621934671,-50.65607132031167,0.15,0.23
21800,2.8343820739537477,-47.82788742917005,0.1,0.13
21900,2.418306873063557,-50.42386203846707,0.12,0.27
22000,-3.7563978576799855,-60.790249203536,0.07,0.07
22100,1.2840011433581822,-57.283494168454666,0.18,0.29
22200,5.5304374697152525,-33.3197626892032,0.03,0.09
22300,1.626185327237181,-42.13733880545169,0.0,0.29
22400,0.37435050727799535,-50.414600049612645,0.1,0.0
22500,3.5981436996153207,-48.97163197308259,0.09,0.11
22600,-26.265450542792678,-158.2330796285558,0.29,1.0
22700,-7.786241781122953,-79.16580863227854,0.16,0.82
22800,-1.462526787770912,-72.68075332996213,0.0,0.39
22900,6.637534835681436,-29.00713344671386,0.09,0.04
23000,1.0629095123149455,-53.66784539833391,0.03,0.02
23100,-2.5796146530192345,-71.13110345503428,0.06,0.39
23200,-23.864922551903874,-183.8934316155357,0.16,1.0
23300,4.95583821607579,-44.65354032120396,0.06,0.06
23400,3.733623673673719,-46.83049725372322,0.06,0.17
23500,2.459206315485062,-39.081025556877,0.0,0.19
23600,7.018515945987019,-22.538677738836057,0.07,0.0
23700,3.8146632389034494,-51.19781550813687,0.1,0.13
23800,1.744307910441421,-58.073678736321654,0.2,0.29
23900,6.020300286239944,-31.893578011851734,0.08,0.08
24000,-4.038530135178007,-68.47839620238116,0.0,0.14
24100,-3.494747401564382,-60.85736748526971,0.04,0.23
24200,-1.8890478606335819,-66.93249525511648,0.06,0.38
24300,-16.094021132215858,-122.88118355691849,0.36,1.0
24400,1.425359658394882,-53.004772576474046,0.11,0.23
24500,-45.251397892832756,-254.4447785909586,0.91,1.0
24600,2.153281269900617,-55.17321864052976,0.14,0.28
24700,-0.052568429498933256,-57.97227813738188,0.0,0.34
24800,-0.44608637964120135,-54.2149763589144,0.05,0.14
24900,-39.19308853894472,-221.37693043116184,0.85,1.0
25000,-1.9385416115110274,-55.23502236942539,0.02,0.0
