step,proxy_return,true_return,hack_frac,ood_frac
100,-79.25772002339363,-98.2380030803409,0.73,0.83
200,-156.26029539108276,-145.40778566446,0.67,1.0
300,-69.4693675339222,-89.06574852752024,0.61,1.0
400,-93.1210989356041,-102.36975983715776,0.68,0.63
500,-180.66144621372223,-167.90904816770075,0.63,1.0
600,-50.67671512067318,-62.57269437609527,0.63,0.21
700,-61.00873202085495,-77.81821606116013,0.66,0.7
800,-53.19546987116337,-71.25510569764279,0.65,0.52
900,-151.5252149105072,-143.31655680395463,0.71,1.0
1000,-60.95183300971985,-77.06543265364022,0.65,0.58
1100,-115.8141279220581,-116.62226089057106,0.68,1.0
1200,-97.99562627077103,-117.98317382511439,0.56,1.0
1300,-123.81225407123566,-125.56817610824334,0.52,1.0
1400,-182.36715126037598,-168.19133872025756,0.53,1.0
1500,-35.32145969278645,-56.51260941053912,0.39,0.37
1600,-67.08876886963844,-85.54773500688431,0.52,1.0
1700,-75.88469725847244,-93.4410791175504,0.44,1.0
1800,-24.2513199262321,-50.470224846164186,0.35,0.22
1900,-71.76716366410255,-91.32304106808033,0.48,0.72
2000,-149.09558498859406,-143.30765571166253,0.68,1.0
2100,-24.421364737674594,-47.37108881911688,0.38,0.08
2200,-38.636274933815,-65.79592642351531,0.38,0.55
2300,-58.30762668326497,-69.93955210129953,0.44,0.46
2400,-85.29459255933762,-94.87690712007645,0.44,0.68
2500,-56.85144912451506,-71.76436004296089,0.47,0.51
2600,-32.9098053406924,-51.55539210781651,0.39,0.13
2700,-112.58516848087311,-114.9787772313933,0.53,1.0
2800,-17.417925824411213,-39.76087100379735,0.19,0.0
2900,-87.12861785292625,-92.95578829587366,0.64,0.65
3000,-105.1199517250061,-113.01586396658702,0.48,1.0
3100,-54.91436614282429,-77.3941924834114,0.31,0.76
3200,-35.46918994933367,-60.97151923722164,0.36,0.57
3300,-129.00719264149666,-127.4674670329569,0.54,0.88
3400,-226.2346783876419,-209.03049944128514,0.8,1.0
3500,-25.285976336337626,-49.557593072814285,0.18,0.0
3600,-55.99465599656105,-68.38428369027973,0.36,0.3
3700,-64.94912931323051,-85.00025424744366,0.35,0.83
3800,-223.70541787147522,-195.46524765286222,0.37,1.0
3900,-34.41002391651273,-56.39588478801549,0.26,0.29
4000,-173.64354819059372,-166.77459437696305,0.47,1.0
4100,-116.10477787256241,-120.22196431908554,0.59,1.0
4200,-103.9829244017601,-119.5430205391603,0.32,1.0
4300,-34.93878444866277,-57.43079211134811,0.29,0.36
4400,-133.33151769638062,-136.04786487416635,0.58,0.97
4500,-36.0453619658947,-62.447428744912614,0.3,0.45
