step,proxy_return,true_return,hack_frac,ood_frac
14800,-22.751004548900802,-31.01098432209857,0.19,0.08
14900,-18.245689409599837,-29.334820640058695,0.2,0.17
15000,-15.856408381659834,-25.100304658294675,0.12,0.0
15100,-21.326317129621344,-32.958057148046755,0.28,0.19
15200,-21.768232337146518,-27.058162489740113,0.07,0.0
15300,-25.17205697514953,-31.774663920127942,0.08,0.1
15400,-37.05290401656834,-52.75748693790072,0.55,0.35
15500,-15.68552294541881,-23.66599752316379,0.14,0.0
15600,-31.011272706282522,-35.43302864463994,0.05,0.0
15700,-18.737514709458956,-30.13314517060953,0.4,0.16
15800,-39.90625512592913,-51.573057355156074,0.21,0.3
15900,-25.38954628879463,-37.46811473533493,0.27,0.21
16000,-29.94492035115121,-44.33179518130894,0.41,0.28
16100,-28.588936039024382,-42.59155124434061,0.4,0.19
16200,-31.38513715545867,-38.705217485449886,0.07,0.06
16300,-19.109351020886958,-30.349701399145175,0.29,0.16
16400,-23.91577483697003,-37.29214039902594,0.34,0.22
16500,-15.55075697181957,-25.980131587475416,0.26,0.1
16600,-35.150200646493246,-44.15788052597348,0.17,0.17
16700,-38.96274813438105,-54.060198350112515,0.54,0.29
16800,-37.597999125518925,-48.86873522332279,0.25,0.23
16900,-27.66725981706275,-35.11135518994035,0.15,0.08
17000,-28.95392743965663,-36.98583411240992,0.2,0.12
17100,-15.67561093678448,-25.73988129597776,0.27,0.14
17200,-22.348306775239877,-31.985690381639735,0.18,0.12
17300,-29.694923992672095,-39.468591519988124,0.18,0.18
17400,-20.436445631332248,-31.88977389277471,0.27,0.15
17500,-29.46470441039659,-40.374417394315365,0.18,0.19
17600,-40.47863786420813,-53.48888178469566,0.25,0.26
17700,-13.729476634989172,-22.49517239462031,0.18,0.0
17800,-24.33601730481281,-34.50027329087637,0.23,0.17
17900,-21.02351797839229,-34.07820984271353,0.49,0.21
18000,-25.734943402133943,-39.19823822929081,0.4,0.18
18100,-16.05146444073979,-26.495930714542855,0.25,0.15
18200,-11.553785255731205,-21.39431237458385,0.25,0.11
18300,-35.694443489038754,-46.823270432506185,0.24,0.28
18400,-14.32199876214045,-26.63067839688101,0.36,0.11
18500,-23.092261664193238,-35.279265974878975,0.32,0.21
18600,-11.366787193008156,-19.693663023006142,0.27,0.05
18700,-36.66275118399258,-51.19805037170896,0.38,0.28
18800,-18.723428818974114,-30.432995756226124,0.36,0.13
18900,-18.851720161184378,-30.014846374655125,0.3,0.16
19000,-25.242996196182897,-31.69442122805888,0.17,0.0
19100,-17.465183465832325,-29.928463264663648,0.47,0.18
19200,-43.91054035825143,-61.39597799254624,0.65,0.35
19300,-36.747321973161554,-49.01870929952725,0.39,0.29
19400,-22.624343320618284,-34.21315050798873,0.34,0.17
19500,-22.65510514714216,-35.497812429881584,0.44,0.22
19600,-19.406757993300612,-31.390451712530034,0.46,0.19
19700,-13.126166287817501,-21.06441535339006,0.17,0.0
19800,-24.184251210948247,-33.790756958093645,0.21,0.13
19900,-16.7641533672231,-28.61657144853311,0.44,0.17
20000,-45.74800537048692,-60.43631773165852,0.42,0.28
20100,-16.494818199029435,-29.410973897194122,0.55,0.18
20200,-24.478765829026447,-37.56173349434177,0.44,0.24
20300,-25.366802293419667,-39.598298736681826,0.49,0.22
20400,-54.71478273649976,-70.8231557099609,0.42,0.47
20500,-12.429534254094206,-21.376887391010758,0.22,0.09
20600,-37.83134883354069,-50.95351838535216,0.26,0.29
20700,-36.4325917095574,-47.74416765562965,0.24,0.17
20800,-16.75980937766481,-23.540258399599875,0.1,0.02
20900,-23.442640466337405,-29.522474435619586,0.05,0.0
21000,-17.38481137286079,-28.03412578088688,0.3,0.14
21100,-24.25195454421668,-37.56865842042651,0.26,0.2
21200,-29.944053411546236,-40.65388190097474,0.2,0.22
21300,-29.88593086802853,-41.692309192990926,0.22,0.25
21400,-19.738969558203063,-33.693186099014454,0.4,0.16
21500,-53.69434760453517,-65.3324523456272,0.21,0.27
21600,-24.784480809102963,-33.235921540945675,0.12,0.09
21700,-13.892022708636988,-23.900754875376517,0.28,0.08
21800,-30.228151601029523,-41.83313582197103,0.2,0.18
21900,-12.96007381832986,-23.32086332385668,0.31,0.13
22000,-20.497357746883704,-33.701464211581474,0.44,0.21
22100,-26.35402340217641,-36.6867895547126,0.15,0.16
22200,-12.274861675334002,-20.64964167412474,0.18,0.0
22300,-14.740090997086265,-23.547184569060317,0.21,0.06
22400,-26.91923216758106,-36.75716641132502,0.2,0.17
22500,-35.199761543482744,-47.84069613446807,0.32,0.28
22600,-15.878238465912274,-27.38224163650952,0.37,0.16
22700,-31.88635044144651,-40.97396223858769,0.09,0.15
22800,-10.269879701459832,-19.80695002182829,0.3,0.05
22900,-21.77565978159022,-30.94863128289595,0.19,0.15
23000,-42.02125156065588,-54.242966140532744,0.26,0.29
23100,-43.80972429531633,-56.332286301006064,0.2,0.33
23200,-30.976403967353352,-39.54254308498006,0.11,0.12
23300,-26.665684052824094,-35.049316705201015,0.1,0.1
23400,-32.71369592154717,-42.29207870404735,0.14,0.16
23500,-28.33228841491289,-36.20633229721632,0.11,0.16
23600,-23.987878185822883,-38.87523205601639,0.4,0.21
23700,-18.92655346410064,-31.57811740889641,0.37,0.18
23800,-13.744848318209199,-23.41538934046703,0.26,0.1
23900,-29.889335402537167,-45.44534986002022,0.53,0.25
24000,-36.982560636263344,-46.16749551608389,0.12,0.25
24100,-32.71707822656926,-40.23459098424619,0.09,0.21
24200,-26.70597369203826,-37.48003035326666,0.18,0.18
24300,-40.4621186829125,-52.44194752855751,0.23,0.22
24400,-32.222503255138506,-40.29974011519126,0.16,0.19
24500,-11.929784100848082,-21.613049551623096,0.21,0.07
24600,-20.64398880260237,-34.22492370459342,0.44,0.21
24700,-17.920484721999195,-26.373418469849785,0.14,0.1
24800,-39.19441591143564,-55.54926111219848,0.57,0.36
24900,-23.700096981611043,-29.917270380220124,0.06,0.0
25000,-26.423968371579445,-34.69594290148121,0.14,0.12
