step,proxy_return,true_return,hack_frac,ood_frac
6000,-183.6240581952395,-205.9908093620419,0.66,1.0
6100,-157.5146928348401,-171.12184548271998,0.57,1.0
6200,-59.80270931125264,-78.9608281751427,0.44,0.6
6300,-62.43383141524224,-80.91068334491736,0.53,0.63
6400,-95.6431202007084,-117.63232734958795,0.59,1.0
6500,-160.93244164166865,-186.06988904711991,0.81,1.0
6600,-101.13819850167843,-115.97106348245542,0.39,1.0
6700,-55.76847938132365,-79.60291198552953,0.65,0.66
6800,-127.02861621035751,-154.74768956551358,0.88,1.0
6900,-123.87055746623413,-143.78200501658335,0.37,1.0
7000,-64.50431020048958,-93.86028551124782,0.97,0.67
7100,-138.08389399257297,-153.5859761886741,0.5,1.0
7200,-190.2916507745219,-205.8017871512195,0.57,1.0
7300,-80.6514468822241,-111.22217618420497,0.82,0.65
7400,-105.58145328866877,-129.64085961621447,0.68,0.71
7500,-192.7880083356365,-210.64957767491245,0.62,1.0
7600,-99.72631969357478,-120.21648393768594,0.52,0.57
7700,-52.37436370568608,-76.60092622110977,0.71,0.59
7800,-149.8592336719897,-157.91885298680904,0.05,1.0
7900,-111.96463647214846,-135.23740012203018,0.6,1.0
8000,-50.62671708881446,-71.70455336131896,0.44,0.48
8100,-34.998331546365456,-52.64041905052334,0.36,0.17
8200,-70.70419633415321,-96.76466628140804,0.79,0.67
8300,-198.3308240787266,-215.28013311382196,0.48,1.0
8400,-130.2303680128741,-163.47397539149858,0.73,1.0
8500,-43.313255104849645,-62.9993086897252,0.37,0.53
8600,-34.56636351032047,-51.3058509795854,0.31,0.3
8700,-96.37128331016875,-110.52502937966455,0.32,1.0
8800,-18.824072501438465,-32.9302004994986,0.27,0.16
8900,-51.014438325773654,-66.03059087454652,0.36,0.31
9000,-192.61021911657448,-212.51198619197098,0.75,1.0
9100,-62.83505124297268,-85.03606778435304,0.43,0.64
9200,-34.272513147118374,-49.33101911901196,0.3,0.17
9300,-28.272271619002787,-44.8818185701691,0.36,0.16
9400,-96.952587023293,-119.82091815669433,0.79,0.65
9500,-34.006092777980825,-48.7055021486001,0.24,0.28
9600,-119.90597690917073,-140.35296172965283,0.61,0.86
9700,-56.73906949283706,-77.21394417538635,0.54,0.63
9800,-162.9331685949206,-169.63378018231901,0.04,1.0
9900,-81.63522089700157,-109.34025477188911,0.66,0.73
10000,-108.11262870639591,-118.74921422499392,0.24,1.0
10100,-124.42292579819424,-146.7506294410869,0.68,0.84
10200,-129.49413925347423,-136.94766529598817,0.02,1.0
10300,-126.90184490774523,-157.6329184619607,0.66,0.93
10400,-107.12831057811641,-133.07672938832837,0.71,0.83
10500,-154.923344334055,-178.27839556849617,0.48,1.0
10600,-118.10077589796983,-123.92184710546398,0.36,1.0
10700,-30.276114944379486,-43.68725789792987,0.32,0.13
10800,-34.030208798093646,-52.13964566796199,0.52,0.2
10900,-91.74279392430856,-117.3181580175468,0.85,0.84
