step,proxy_return,true_return,hack_frac,ood_frac
16900,-0.45473718421999365,-35.793129334251084,0.04,0.18
17000,2.9507598243653774,-34.011811714441045,0.05,0.26
17100,-13.204670614562929,-47.156427990399045,0.12,0.31
17200,-31.660180910956115,-64.80004340367441,0.15,0.5
17300,-25.511438811736298,-58.27016065673131,0.15,0.35
17400,-125.44280993938446,-157.87039833324974,0.31,1.0
17500,-1.3219205738278106,-38.380003040875785,0.06,0.14
17600,-55.41454438865185,-84.89096749438619,0.18,1.0
17700,-56.26734879612923,-84.62414905396565,0.17,1.0
17800,-19.537449536146596,-56.05153060906742,0.03,0.43
17900,2.3283497686497867,-33.36779840569148,0.14,0.23
18000,-18.332594791892916,-55.23951839061361,0.06,0.63
18100,-38.812137383036315,-70.25478100452794,0.42,0.7
18200,-131.93355774879456,-147.97409074817892,0.08,1.0
18300,-36.85693452227861,-66.58821663353257,0.27,0.71
18400,-143.6861551022157,-156.0631820879343,0.74,0.87
18500,-7.435716505162418,-43.56693023048884,0.09,0.3
18600,-6.46784331172239,-41.14187097339232,0.13,0.22
18700,-39.77164527401328,-71.30324730639225,0.47,0.7
18800,-12.404067157534882,-42.14343076461565,0.19,0.26
18900,-29.50069387536496,-64.69204065424995,0.01,0.45
19000,-21.64741581620183,-53.824029640934036,0.45,0.54
19100,3.882610666565597,-33.89938081189206,0.04,0.16
19200,-1.6201478771399707,-36.43360549705595,0.1,0.26
19300,-19.852023212239146,-49.6203459685326,0.27,0.34
19400,-17.564826526577235,-54.883844436238654,0.04,0.33
19500,-5.558771580224857,-43.00304591474396,0.06,0.32
19600,-8.071122172870673,-46.37837768163007,0.06,0.21
19700,-1.4700248511508107,-32.06410989207549,0.13,0.24
19800,-22.753617197973654,-56.842673964283506,0.11,0.41
19900,5.624087359989062,-25.266867755905118,0.04,0.13
20000,-124.24172013998032,-145.96068263542793,0.21,1.0
20100,-7.522577450843528,-42.51175324167673,0.08,0.32
20200,-10.146779360133223,-43.9938215851989,0.1,0.35
20300,7.0545300017111,-25.292309110109073,0.03,0.14
20400,-10.876095848158002,-44.790126399992005,0.21,0.14
20500,-9.41035969904624,-41.3792885740094,0.11,0.25
20600,-10.176643014419824,-40.35275321467986,0.12,0.29
20700,-8.676863813132513,-44.82493778692284,0.04,0.21
20800,-23.304434733620838,-59.34022572988157,0.03,0.56
20900,4.929208546178415,-22.720308219020627,0.12,0.11
21000,-4.002325132954866,-33.219930647792545,0.17,0.22
21100,-5.814575742464513,-35.30945079457041,0.11,0.25
21200,-5.897307770093903,-35.99318023720905,0.09,0.28
21300,-8.66285008128034,-40.18858785070097,0.1,0.26
21400,3.0442922599613667,-31.760366238878873,0.09,0.24
21500,0.7299234671518207,-32.774883860798255,0.15,0.08
21600,-17.937117061810568,-53.78411748476548,0.28,0.4
21700,-23.32529550016625,-52.31982258980875,0.12,0.43
21800,-85.83417814970016,-111.16736022802472,0.1,1.0
21900,2.1983169715385884,-28.735752190955207,0.07,0.14
22000,-19.931579052470624,-52.07141070545958,0.1,0.41
22100,-22.32851717621088,-57.45487678350997,0.05,0.52
22200,-31.965378291672096,-59.99849316557642,0.42,0.34
22300,5.163411099230871,-29.906141324968942,0.04,0.12
22400,-35.05298455711454,-71.35762488638272,0.0,0.9
22500,-29.619024496991187,-53.74832044618128,0.53,0.33
22600,-5.447152771870606,-37.40507668502899,0.13,0.29
22700,-25.272098790243035,-51.4549157347634,0.29,0.37
22800,8.553074023453519,-24.626336664707715,0.02,0.18
22900,0.6841792643535882,-31.28072152307567,0.08,0.18
23000,-7.547905440907925,-35.28181693969891,0.22,0.27
23100,-8.10040702112019,-38.453230131008205,0.2,0.29
23200,1.0369804522488266,-35.37390476055813,0.02,0.14
23300,-8.900243601761758,-45.81258815073017,0.02,0.45
23400,-15.705770843429491,-52.659808439663074,0.04,0.54
23500,-10.522364304692019,-47.57972698677935,0.03,0.31
23600,3.7763418471440673,-23.835742593753345,0.1,0.13
23700,-3.7195333121344447,-37.62051962680106,0.05,0.33
23800,-84.21860605478287,-110.36912219102005,0.2,1.0
23900,-8.496869133668952,-35.44591927014746,0.47,0.19
24000,-123.10790008306503,-153.75808539487642,0.01,1.0
24100,-8.760701999883167,-34.85010581158001,0.13,0.24
24200,-19.843428011925425,-50.60692691699432,0.11,0.41
24300,-0.5984473668504506,-27.131798389270667,0.07,0.16
24400,-1.4303702898323536,-31.302517452620744,0.08,0.19
24500,-3.442361899651587,-37.00126071693356,0.11,0.28
24600,-29.439379768446088,-64.40748891364055,0.02,0.71
24700,5.299428367987275,-27.645734313067734,0.07,0.21
24800,-10.420051772380248,-45.857476122690684,0.02,0.47
24900,-21.07878353097476,-57.30790438640885,0.11,0.46
25000,-0.30528122652322054,-32.98443462149455,0.11,0.15
