step,proxy_return,true_return,hack_frac,ood_frac
100,-122.25516867637634,-133.4357365332497,0.68,1.0
200,-56.37107756733894,-71.12009073896043,0.62,0.83
300,-70.60970839858055,-85.97496637726606,0.71,0.59
400,-39.145765364170074,-52.74722378949688,0.64,0.12
500,-142.65449279546738,-146.34001180427074,0.63,1.0
600,-122.11781758069992,-132.1334342131944,0.67,1.0
700,-136.7592853307724,-149.45493860723712,0.71,1.0
800,-128.60581600666046,-138.9015856574512,0.65,1.0
900,-73.33480840921402,-88.61435574801072,0.71,0.99
1000,-91.65017235279083,-107.73512732964682,0.7,1.0
1100,-36.03367955982685,-50.29441143311375,0.7,0.07
1200,-140.22571766376495,-158.87210227776902,0.76,1.0
1300,-139.46093797683716,-155.37091020342748,0.66,1.0
1400,-71.76353028416634,-85.52022234416756,0.59,0.65
1500,-173.02325373888016,-189.38491301373682,0.52,1.0
1600,-152.73566269874573,-157.6470135632132,0.59,1.0
1700,-82.42516207695007,-103.6284965896907,0.55,1.0
1800,-74.06697472929955,-82.70168709237628,0.55,0.52
1900,-52.190558552742004,-71.3146258977006,0.4,0.51
2000,-126.74278652667999,-140.59217502466043,0.53,1.0
2100,-47.3912610411644,-67.07345907099834,0.49,0.31
2200,-100.36527103185654,-114.05976048118409,0.66,1.0
2300,-51.00803317129612,-68.23707554400006,0.41,0.45
2400,-88.26592940092087,-107.07707523291799,0.42,1.0
2500,-73.01556378602982,-96.69948110863017,0.6,0.82
2600,-78.69099098443985,-96.65801905875166,0.48,0.92
2700,-67.62397184967995,-88.31531049522125,0.54,0.98
2800,-107.4877879023552,-121.85268897483681,0.84,0.72
2900,-72.39287567138672,-88.11604260890392,0.42,0.53
3000,-44.68937959522009,-57.8387166016851,0.33,0.27
3100,-105.73332419991493,-124.9981014907578,0.82,0.71
3200,-50.18423230946064,-66.41443097806946,0.45,0.46
3300,-81.49952983856201,-105.40016072094018,0.79,0.88
3400,-62.03651249408722,-79.81718992714327,0.27,0.8
3500,-42.545212142169476,-50.71228434133651,0.29,0.32
3600,-44.014300256967545,-52.90225668677514,0.26,0.33
3700,-38.93166425824165,-59.07478393576654,0.31,0.22
3800,-48.52222301065922,-70.66891590510612,0.58,0.62
3900,-71.93170467019081,-90.15524172387548,0.22,0.83
4000,-39.27134922146797,-54.21583666931207,0.3,0.13
4100,-49.646413028240204,-52.88309580169886,0.37,0.31
4200,-149.45427012443542,-158.06142376351534,0.8,0.94
4300,-51.7968894392252,-68.48880852531565,0.39,0.5
4400,-74.1122467815876,-94.87039800053155,0.76,0.93
4500,-42.457286566495895,-54.898744013299954,0.21,0.39
4600,-26.20989064872265,-42.420821553280526,0.29,0.0
4700,-79.8065011203289,-95.12031361961645,0.87,0.74
4800,-97.68140175938606,-108.52268790478408,0.89,0.73
4900,-39.50505734980106,-51.170638446149,0.26,0.29
5000,-51.126801922917366,-68.1850839469234,0.52,0.35
5100,-125.02865898609161,-130.29209498751834,0.86,0.86
5200,-47.25022712349892,-64.50859458451207,0.15,0.42
5300,-44.12646350264549,-55.948441832531856,0.27,0.34
5400,-38.79723609238863,-53.80866296473798,0.39,0.21
5500,-85.59680968523026,-98.06481400102018,0.88,0.73
5600,-47.12629958987236,-63.38425076390954,0.6,0.22
5700,-58.32905447483063,-77.75503710187898,0.09,0.67
5800,-82.04465079307556,-101.50182525630345,0.04,1.0
5900,-83.87170773744583,-103.49452728583346,0.02,1.0
6000,-56.689344987273216,-69.3755041970331,0.39,0.43
6100,-68.51694706082344,-77.33678952084666,0.25,0.59
6200,-40.58979916572571,-57.1373363408779,0.37,0.28
6300,-42.963859245181084,-56.9404385096491,0.21,0.31
6400,-45.86603210866451,-56.08162996814483,0.2,0.34
6500,-117.89154428243637,-118.4745704997373,0.54,0.71
6600,-38.60784327238798,-53.444458979090314,0.17,0.38
6700,-75.40559759736061,-81.83673155573345,0.4,0.42
6800,-50.379577830433846,-67.35624467585295,0.35,0.43
6900,-37.96887309849262,-51.95468923124129,0.11,0.29
7000,-34.17689089849591,-46.29925879602892,0.23,0.22
7100,-29.863920137286186,-41.93729509468738,0.29,0.0
7200,-73.7762079834938,-84.85178180472187,0.28,0.58
7300,-105.20671027898788,-106.52828852965843,0.69,0.8
7400,-68.97672256082296,-77.93932582200803,0.35,0.57
7500,-34.06261391937733,-48.731670622185696,0.1,0.23
7600,-71.62608019262552,-83.07257222720132,0.29,0.62
7700,-114.58221369981766,-114.55499763841568,0.92,0.79
7800,-32.66695961356163,-52.42832210391837,0.11,0.18
7900,-39.443925991654396,-63.04110943085829,0.14,0.32
8000,-44.36230018734932,-66.06058796999592,0.14,0.71
8100,-36.37386600673199,-48.324967451604635,0.26,0.29
8200,-46.66496702283621,-57.40628411353706,0.17,0.32
8300,-43.89789606630802,-62.01704767515827,0.31,0.56
8400,-45.74620619416237,-66.38604272144381,0.11,0.81
8500,-38.3769184499979,-54.504878589577366,0.25,0.31
8600,-33.346841275691986,-56.94125231256059,0.14,0.26
8700,-40.32364062964916,-53.28008391593292,0.25,0.3
8800,-48.015774607658386,-71.45131216312167,0.05,1.0
8900,-24.553241290152073,-40.512031200599075,0.1,0.06
9000,-26.31263256818056,-41.60947648950347,0.16,0.16
9100,-79.4217871427536,-96.92716192983276,0.02,0.77
9200,-60.31000690162182,-72.14792489420077,0.11,0.35
9300,-33.34444998204708,-54.40472513106117,0.12,0.09
9400,-49.31158296763897,-61.27975803212846,0.22,0.35
9500,-52.69416964054108,-73.63510822140793,0.11,1.0
9600,-23.42617818713188,-38.04913551160376,0.07,0.0
9700,-30.08545857667923,-52.52141306286052,0.11,0.1
9800,-42.31557536125183,-46.70549414881937,0.42,0.22
9900,-58.04471430182457,-79.0840523610517,0.07,1.0
10000,-67.26025003194809,-85.4146321103217,0.12,0.82
10100,-29.868941746652126,-46.412949567003515,0.12,0.23
10200,-56.73295447230339,-78.7365361767844,0.05,1.0
10300,-26.379786908626556,-40.98256807977748,0.1,0.15
10400,-28.386536985635757,-50.45190663301616,0.06,0.18
10500,-22.4443362057209,-37.02709879916734,0.1,0.12
10600,-53.05683395266533,-75.58726732323763,0.12,0.81
10700,-24.92385482788086,-43.21183934196362,0.02,0.0
10800,-58.86124676465988,-81.241694847876,0.05,1.0
10900,-40.50104823708534,-62.40796503203503,0.06,0.51
11000,-82.69933360815048,-100.58021131800025,0.05,1.0
11100,-37.03473451733589,-56.68819320413607,0.11,0.26
11200,-30.851556167006493,-46.28127718306503,0.13,0.18
11300,-32.80085314065218,-43.36144296645444,0.14,0.23
11400,-39.49895200133324,-48.2079455813133,0.2,0.28
11500,-36.384350553154945,-40.294566920903684,0.14,0.23
11600,-26.436637975275517,-41.26381234605528,0.1,0.15
11700,-44.00846637785435,-58.939907589510426,0.17,0.2
11800,-30.165687546133995,-47.14961909036192,0.11,0.17
11900,-69.63192650675774,-89.23132485151254,0.04,0.81
12000,-19.519829247146845,-31.22958562839158,0.07,0.08
12100,-29.820057190954685,-42.43797501892311,0.12,0.18
12200,-40.449174270033836,-60.08031068757835,0.02,0.48
12300,-20.086700804531574,-36.55553727798876,0.03,0.0
12400,-42.24211332947016,-54.57586524983042,0.17,0.23
12500,-48.964512437582016,-72.89579277359478,0.06,0.48
12600,-42.35676722228527,-63.1806582942569,0.1,0.25
12700,-42.07423295080662,-53.423618864316545,0.17,0.23
12800,-46.69048210978508,-69.76737559245022,0.06,0.61
12900,-27.445745073258877,-41.67836243343343,0.08,0.0
13000,-21.389976501464844,-32.7277722619421,0.06,0.13
13100,-36.28140014410019,-55.78740911223525,0.08,0.25
13200,-84.3682758808136,-102.14534965691529,0.23,1.0
13300,-43.84713640809059,-59.523763535543864,0.13,0.27
13400,-25.05823017656803,-42.65234785903121,0.03,0.0
13500,-46.88689112663269,-69.5603174713804,0.01,0.9
13600,-26.53238245099783,-42.53075974661642,0.07,0.12
13700,-74.91149473190308,-97.5230131334059,0.05,1.0
13800,-21.7198169156909,-34.66454251599956,0.07,0.15
13900,-42.129345029592514,-62.87398006099807,0.05,0.3
14000,-30.836918964982033,-50.00203457181504,0.01,0.19
14100,-49.646441131830215,-70.63901961823068,0.03,0.81
14200,-32.3211695253849,-47.71751963314107,0.11,0.09
14300,-71.42354702949524,-93.49726313963409,0.09,0.93
14400,-30.92377907037735,-48.42628257645076,0.05,0.0
14500,-44.98439282923937,-57.31729881992504,0.13,0.32
14600,-37.88117033243179,-55.49502112594728,0.09,0.26
14700,-26.988872319459915,-47.28177942765164,0.0,0.05
14800,-30.282139852643013,-48.7043853252947,0.04,0.0
14900,-43.13091932982206,-60.27503779869202,0.1,0.29
