step,proxy_return,true_return,hack_frac,ood_frac
100,-11.878456682898104,-113.4682699083516,0.59,1.0
200,-9.934222279931419,-146.05181443292406,0.62,1.0
300,5.597577130502032,-99.5457908737232,0.73,0.99
400,-3.0044735274277627,-124.2378077918062,0.61,1.0
500,-26.743199517019093,-157.5605341691121,0.65,1.0
600,-7.561268062243471,-136.7627317084591,0.66,1.0
700,-3.1448833258618833,-91.56425071758952,0.67,1.0
800,-8.280870382208377,-109.1498438376899,0.68,1.0
900,-20.74442015090608,-142.11701391687058,0.68,1.0
1000,-16.25095294089988,-167.09864845064504,0.62,1.0
1100,-5.652784272097051,-103.48157592331184,0.73,0.86
1200,-12.142631897469983,-121.43294234201437,0.71,1.0
1300,-10.165525678545237,-100.3948355472046,0.78,1.0
1400,-15.577041656710207,-92.5184011271497,0.81,0.73
1500,-23.535224189981818,-161.01963519143803,0.8,1.0
1600,-2.133232032007072,-108.77920543547383,0.72,1.0
1700,-13.396908237133175,-103.77347443576397,0.77,0.89
1800,0.8150607410352677,-56.38983347807718,0.7,0.32
1900,-7.329418867215281,-72.95037476091542,0.7,0.48
2000,-18.74867588095367,-172.40579121554327,0.74,1.0
2100,-2.9888539793901145,-74.18522242630156,0.78,0.51
2200,2.34708666568622,-94.80860395936016,0.87,0.71
2300,2.588038044894347,-115.7464102480494,0.91,0.81
2400,-7.22862156922929,-146.82892917713787,0.87,0.95
2500,-13.062088817823678,-149.30077607898727,0.77,1.0
2600,-0.9345543463714421,-82.49426243075669,0.77,0.63
2700,-8.36659101000987,-143.77606468632615,0.85,1.0
2800,-1.1982522137113847,-136.0599498319212,0.81,1.0
2900,2.1656072124606,-53.641996956809166,0.63,0.25
3000,-1.9439681051298976,-93.66521839525893,0.93,0.74
3100,-1.2366805511410348,-71.41776402962843,0.77,0.61
3200,3.6913610586198047,-103.4764258975972,0.88,0.51
3300,-4.075720450258814,-133.44546863763895,0.77,1.0
3400,3.37678303103894,-50.592651295531155,0.71,0.27
3500,0.8473868607543409,-118.20958931577464,0.81,0.7
3600,-5.151031538087409,-146.63720614939334,0.79,1.0
3700,5.201688644636306,-124.60873282966718,0.93,0.73
3800,2.720547819044441,-116.45018360947948,0.9,0.64
3900,1.2442102970089763,-79.97103887368091,0.98,0.65
4000,8.228486759588122,-99.74656351888882,0.93,0.77
4100,-1.520599725394277,-75.04117875921816,0.79,0.6
4200,3.708010144648142,-74.3954849664825,0.87,0.58
4300,3.0867198668420315,-100.72305049009333,0.82,0.79
4400,6.736143968068063,-125.39397059133258,0.97,0.75
4500,1.8282987262355164,-68.11987298478923,0.69,0.43
4600,4.665846304545994,-147.9322676722405,0.95,0.95
4700,8.700106540534762,-115.31638592966468,0.92,0.77
4800,-5.90672294027172,-96.11358265889095,0.62,1.0
4900,-2.27830777480267,-111.10347066185155,0.83,1.0
5000,2.567366791976383,-95.44449699309307,0.62,0.92
5100,2.4031955311074853,-71.2302477358027,0.69,0.43
5200,1.9714075119700283,-77.7389299460709,0.76,0.83
5300,3.2352026391308755,-69.27189950841868,0.79,0.26
5400,3.6737207506084815,-68.76818861264069,0.74,0.2
5500,2.551867828355171,-69.09371238491359,0.79,0.41
5600,-7.942687357310206,-101.64976187293183,0.73,1.0
5700,-8.80455700843595,-112.33199228943072,0.8,1.0
5800,4.047079239971936,-72.82922293579483,0.77,0.55
5900,-8.461129407864064,-117.29258469908332,0.81,1.0
6000,-1.2710298505844548,-77.76536307073336,0.77,0.62
6100,0.48781306740420405,-74.74549394077458,0.7,0.69
6200,6.670519097126089,-144.91460610790995,0.99,1.0
6300,8.093625157605857,-82.34977519768019,0.85,0.63
6400,0.09387422795407474,-70.65585433204893,0.75,0.31
6500,-6.93024619971402,-89.63237539120007,0.79,0.72
6600,4.202126854972448,-93.36932810873027,0.84,0.9
6700,0.1899874100345187,-68.34378429174018,0.75,0.19
6800,0.8284410609048791,-63.288259956031105,0.78,0.36
6900,9.199557478073984,-46.79912388577636,0.7,0.08
7000,6.772944522439502,-76.3144695560689,0.91,0.23
7100,3.6830432638525963,-53.4551230378962,0.74,0.0
7200,-0.6033328165358398,-73.24439299777133,0.77,0.43
7300,7.717942702351138,-43.82744262033535,0.7,0.01
7400,4.444160476326942,-61.967961679191916,0.78,0.0
7500,0.43622133490862325,-76.4877423098493,0.75,0.67
7600,-0.37371764751151204,-62.19688936096139,0.72,0.21
7700,-3.2991568229044788,-72.22282072933446,0.81,0.45
7800,4.56365690974053,-59.314244380536316,0.7,0.09
7900,5.9441828958224505,-58.57095008527309,0.77,0.28
8000,3.4649949786253273,-69.1408543863527,0.73,0.3
8100,-1.187877607648261,-62.592196831018455,0.68,0.27
8200,0.8550777089549229,-86.46338135125623,0.76,0.64
8300,5.804475031909533,-106.56352491572372,0.91,0.84
8400,5.751660394715145,-67.6864151557279,0.69,0.39
8500,9.59147988841869,-57.068791434711684,0.7,0.33
8600,10.59701228654012,-60.65203081268452,0.72,0.29
8700,8.351875599008054,-59.48644759383434,0.72,0.37
8800,4.245617622626014,-90.37878703968049,0.89,0.71
8900,5.732334670028649,-98.28191819402527,0.85,0.82
9000,1.918102908122819,-46.400192381723144,0.58,0.0
9100,10.58353321638424,-71.09319188145392,0.75,0.59
9200,-0.8480169366812333,-59.1124091601856,0.75,0.11
9300,-5.567256030044518,-72.74264147009978,0.6,0.37
9400,-4.463889629492769,-91.34848458738814,0.76,0.54
9500,3.726785860955715,-97.21153383410663,0.84,0.86
9600,10.890553618999547,-86.13006826881501,0.76,0.62
9700,6.939208560273983,-64.02212464227908,0.6,0.46
9800,11.400093306787312,-87.73560428366011,0.82,0.61
9900,3.422010775830131,-67.64962621506325,0.74,0.23
10000,0.010989538684953004,-50.91256064107168,0.54,0.13
10100,4.388902624894399,-61.80806891865837,0.77,0.09
10200,-4.161662686732598,-76.70559256288408,0.67,0.3
10300,8.60379621363245,-74.22620544552876,0.86,0.57
10400,0.7602917548501864,-57.142521081255566,0.65,0.24
10500,5.512212161323987,-73.06067425521293,0.74,0.55
10600,4.334593039238825,-58.00972634390364,0.65,0.12
10700,7.944106156588532,-52.1167376399436,0.71,0.09
10800,2.2497730429749936,-63.250142152153614,0.61,0.24
10900,5.76484580966644,-57.41413018783111,0.66,0.0
11000,8.794749103602953,-65.55764757802677,0.62,0.22
11100,4.413962815073319,-47.804394661508724,0.57,0.0
11200,9.939225684851408,-84.6284781346056,0.86,0.7
11300,8.111341072246432,-80.46469848419869,0.83,0.7
11400,5.828688535839319,-54.242233045945255,0.66,0.06
11500,7.462969713145867,-55.15571494975574,0.57,0.29
11600,5.1831224135821685,-50.68043483177188,0.69,0.1
11700,-3.1894631604664028,-84.8077576535092,0.71,0.52
11800,0.7263073504436761,-56.923646658808515,0.56,0.31
11900,9.785872923210263,-44.619776976523454,0.58,0.17
12000,12.303424281533808,-115.00238089668167,0.91,0.75
12100,-0.3668903635116294,-58.94688588461141,0.64,0.35
12200,-0.6435032073641196,-102.82464157596758,0.86,0.75
12300,1.1926572513766587,-107.45433894372253,0.92,0.84
12400,6.9334730841219425,-81.70030630080302,0.82,0.65
12500,1.7520385183161125,-45.70005682141593,0.66,0.19
12600,4.773962882980413,-58.893397829982646,0.64,0.2
12700,5.502032836200669,-78.60367809657386,0.86,0.65
12800,-1.1923363650566898,-69.63237536731101,0.74,0.44
12900,9.87347962683998,-111.51677377585844,0.92,0.65
13000,-2.0183969512581825,-74.28128208943146,0.72,0.5
13100,6.836095504608238,-72.53084946643698,0.71,0.29
13200,6.5513212429359555,-28.514185204060997,0.64,0.0
13300,2.8571021433454007,-36.53725188045263,0.58,0.15
13400,5.710811306722462,-57.15838772903386,0.7,0.16
13500,2.3171891647507437,-44.671439300785366,0.64,0.25
13600,9.418515744619071,-115.79538468602844,0.94,0.81
13700,10.139173847041093,-41.7047984035173,0.64,0.08
13800,3.1051892259856686,-79.14944741387693,0.76,0.55
13900,10.515660769306123,-87.21042531990985,0.91,0.66
14000,7.7698322725482285,-42.65728339838088,0.72,0.19
14100,7.919586888514459,-67.65940656370863,0.74,0.26
14200,9.280868522066157,-122.89634887247831,0.97,0.78
14300,2.208528449642472,-56.81391010618582,0.72,0.1
14400,10.266167847905308,-63.84044411275418,0.81,0.25
14500,3.8370780809782445,-81.14905247178312,0.85,0.65
14600,2.3686607723648194,-62.912361209166335,0.7,0.07
14700,11.097961467225105,-62.327902378305026,0.79,0.3
14800,5.999130766373128,-60.827447969325625,0.88,0.45
14900,8.708105458470527,-51.50858257927463,0.67,0.19
15000,4.661532542813802,-54.29533625393443,0.7,0.09
15100,0.922508092597127,-75.66992021961664,0.76,0.35
15200,10.423175657633692,-81.20322951312538,0.93,0.59
15300,7.142492290062364,-46.23216269707871,0.76,0.15
15400,9.089422815013677,-42.18510518546174,0.58,0.12
15500,8.58994362084195,-72.74238620502376,0.8,0.43
15600,7.034261281369254,-47.52982772371195,0.86,0.2
15700,7.336155432800297,-61.17975482494216,0.78,0.19
15800,5.664929781021783,-45.16785299615123,0.64,0.17
15900,12.422828521113843,-54.79312936897511,0.66,0.23
16000,10.301784832103294,-34.525759151868634,0.47,0.14
16100,9.880871105357073,-43.986916064178345,0.64,0.09
16200,10.829498987295665,-41.155407927650145,0.6,0.14
16300,6.135717451223172,-40.78522102433545,0.63,0.09
16400,7.791161072203977,-39.35729093551764,0.61,0.0
16500,3.0342134543461725,-52.60472777088977,0.59,0.06
16600,12.032389625906944,-52.91689330415469,0.7,0.22
16700,11.66030157590285,-43.2362473635288,0.83,0.0
16800,7.599293744424358,-79.7505875447,0.81,0.64
16900,8.703359549312154,-49.92870157444182,0.73,0.21
17000,6.432303156238049,-49.81730131963424,0.72,0.14
17100,5.041427177609876,-38.357463412809516,0.64,0.1
17200,-3.474607303040102,-106.33385801685615,0.97,0.76
17300,11.493666307535022,-30.84285972433591,0.72,0.04
17400,10.312464068178087,-52.837570891252824,0.8,0.22
17500,7.8663093115901574,-60.35583784301632,0.69,0.28
17600,7.471999991452321,-27.600901011032008,0.63,0.07
17700,12.05363508570008,-60.066240946834206,0.64,0.35
17800,5.699188211932778,-50.28179191515948,0.81,0.2
17900,3.691393674351275,-59.41769281886963,0.8,0.33
18000,1.4206977025605738,-62.09033065119032,0.75,0.27
18100,2.9405762056121603,-54.56319994157375,0.82,0.14
18200,10.03946556779556,-40.172815414244944,0.78,0.16
18300,11.907895465265028,-31.129586459252177,0.65,0.16
18400,5.955291417893022,-42.38141997903476,0.8,0.18
18500,2.9040603252942674,-66.370850838146,0.76,0.24
18600,1.4203849664190784,-65.20152819884693,0.78,0.3
18700,8.75562100840034,-32.907130903712776,0.73,0.0
18800,5.676753059960902,-73.00646253630825,0.78,0.38
18900,0.5165970336456667,-73.97272251710558,0.7,0.33
19000,4.802821832563495,-45.4567327515338,0.61,0.13
19100,11.130842202343047,-39.72477233874784,0.74,0.18
19200,11.15379171166569,-74.84762082050135,0.86,0.36
19300,11.432391342590563,-29.33937120286766,0.75,0.06
19400,2.615991177095566,-65.44281505596612,0.83,0.25
19500,12.926584082189947,-36.189000045237854,0.71,0.16
19600,12.055121021345258,-37.85382703313244,0.79,0.1
