step,proxy_return,true_return,hack_frac,ood_frac
14900,-50.361370757222176,-83.03234390283436,0.05,0.62
15000,-14.895502842962742,-56.06139467688325,0.0,0.11
15100,-17.809354993049055,-52.21344478980426,0.46,0.23
15200,-35.19552356004715,-73.73600865358627,0.08,0.8
15300,-46.621304869651794,-81.41508585680596,0.16,0.95
15400,-22.697082468890585,-63.002940769005974,0.22,0.23
15500,-31.067005982389674,-69.37123811282345,0.11,0.32
15600,-38.11265613138676,-75.06531431950238,0.13,0.72
15700,-29.17294485028833,-66.65654198887327,0.1,0.35
15800,-35.10566559433937,-75.04332345431581,0.42,0.55
15900,-36.69055873155594,-73.71266484469942,0.28,0.62
16000,-44.477826207876205,-81.34297772331014,0.06,1.0
16100,-16.14338779039099,-55.671495624864406,0.05,0.14
16200,-16.10779734677635,-45.22327464193696,0.38,0.17
16300,-3.6156802840414457,-35.462723496956755,0.08,0.12
16400,-215.24161529541016,-232.38300761217832,0.44,1.0
16500,-14.723583733464693,-52.3722640994331,0.11,0.22
16600,0.16877912729978561,-34.69916669671549,0.09,0.13
16700,-11.966347056790255,-51.89394429458015,0.02,0.2
16800,-14.276429061312228,-47.37443414248406,0.29,0.21
16900,-46.90168770775199,-80.01835109866661,0.11,0.66
17000,5.023296531289816,-33.07204512016458,0.04,0.06
17100,-3.0444483763130847,-42.59967130061466,0.02,0.0
17200,-19.763247404946014,-58.105672675043785,0.06,0.31
17300,-9.246782671951223,-36.71655865105173,0.37,0.17
17400,-3.9513166449032724,-39.34869594673226,0.13,0.15
17500,-7.183574868133292,-44.13549442604066,0.07,0.0
17600,-9.488070883788168,-39.363475639715325,0.33,0.16
17700,-12.853871069499291,-50.73006496385985,0.03,0.32
17800,-11.746975212736288,-48.869516836160884,0.07,0.03
17900,-50.024544921237975,-80.45605642462924,0.07,0.65
18000,-14.129012511111796,-49.354744605387395,0.13,0.2
18100,0.061042345594614744,-26.85743147694298,0.1,0.14
18200,-57.203763753175735,-90.37449419740824,0.16,0.99
18300,-20.078450947476085,-53.835250586607934,0.38,0.23
18400,0.2415547757409513,-34.9953176405033,0.08,0.19
18500,-33.87658481718972,-65.08646730933772,0.09,0.26
18600,-38.119046185165644,-73.58016312442365,0.04,0.66
18700,-9.28292135312222,-44.92316896019655,0.1,0.16
18800,-18.480469753034413,-49.29604683471212,0.1,0.23
18900,6.418182136490941,-28.828346704546902,0.05,0.11
19000,-56.047810435295105,-87.6333866999099,0.15,0.89
19100,4.223913636058569,-29.78864500868425,0.07,0.02
19200,-6.0106849879957736,-38.174904370745665,0.11,0.19
19300,-18.61938751488924,-47.92733742391552,0.27,0.24
19400,-49.56808124482632,-83.04205812400596,0.16,0.78
19500,-1.596613287285436,-39.059372689101906,0.0,0.07
19600,0.5133325263741426,-33.891004905030215,0.04,0.03
19700,6.706921741832048,-25.34350569255343,0.08,0.0
19800,-32.17394650168717,-63.18262564863594,0.2,0.32
19900,-16.154496592702344,-41.734049407868696,0.24,0.24
20000,-7.315611666534096,-39.5689394679633,0.1,0.19
20100,3.5981714806202945,-33.74061090136818,0.08,0.05
20200,-16.60056999527569,-42.26639779727491,0.12,0.26
20300,-11.722787285223603,-41.26989777367682,0.32,0.19
20400,-5.916351547464728,-39.89412417879747,0.06,0.18
20500,-2.998758706031367,-41.03408095826902,0.12,0.18
20600,-18.66661688312888,-51.204604573992825,0.17,0.36
20700,-7.026335531845689,-37.37182736061895,0.09,0.2
20800,-37.05401003733277,-72.84948799522584,0.06,0.66
20900,1.740496673155576,-34.05486116473467,0.03,0.13
21000,3.7346347214188427,-34.18659810085196,0.01,0.0
21100,-0.5364958997815847,-31.660105831289965,0.09,0.12
21200,-9.256538962945342,-38.889818308988225,0.12,0.21
21300,-8.43730889679864,-40.03642653107969,0.14,0.2
21400,-8.529075772501528,-44.50244048059543,0.14,0.18
21500,0.1767312944866717,-36.28760088281698,0.06,0.09
21600,-23.43163714162074,-57.79328826797028,0.16,0.2
21700,-29.534866960719228,-66.79815114044196,0.06,0.52
21800,-4.447144099744037,-40.633993005198136,0.03,0.0
21900,-16.923276158515364,-47.756085482105505,0.13,0.32
22000,-7.291031815577298,-37.62546399505585,0.09,0.2
22100,2.1004165321355686,-35.7306253766525,0.06,0.08
22200,3.2068864905741066,-32.40934582407924,0.03,0.07
22300,-24.683278813026845,-53.003165945650046,0.12,0.24
22400,-32.5928090341622,-68.71862501040684,0.08,0.59
22500,6.469414827413857,-32.15593726260849,0.03,0.04
22600,-1.2483094669878483,-38.665299039509506,0.07,0.13
22700,2.394960784877185,-34.33915801674824,0.04,0.17
22800,-42.198130652308464,-76.53242897518422,0.09,0.76
22900,-9.638949637301266,-39.878587090319094,0.1,0.2
23000,-3.2024725754745305,-36.02240807183419,0.07,0.09
23100,-3.098289559595287,-33.13041136658112,0.09,0.17
23200,-17.806507448432967,-46.61062969325493,0.12,0.29
23300,-12.849547107849503,-46.01731861406216,0.06,0.25
23400,-14.964981807395816,-47.27723312292945,0.08,0.17
23500,-42.68541000751429,-73.48230414570027,0.11,0.56
23600,1.3150720295961946,-34.59236827879842,0.04,0.0
23700,-17.744758622720838,-43.49525226273774,0.34,0.24
23800,-10.743925890186802,-43.92571642160933,0.09,0.25
23900,-207.3525309562683,-221.54616957767502,0.64,1.0
24000,-15.567398153012618,-42.09847852429901,0.33,0.19
24100,-7.120997156947851,-39.71598483635481,0.03,0.2
24200,-14.724844268668676,-47.00180232108919,0.1,0.17
24300,0.6976656171027571,-30.729454417900353,0.09,0.11
24400,-11.526070689316839,-40.37712591351436,0.14,0.23
24500,2.1168140146764927,-33.84034924021966,0.06,0.0
24600,-5.824755627661943,-41.73214508874539,0.04,0.11
24700,-17.67660802300088,-42.88467017139894,0.23,0.24
24800,-2.6826813467778265,-38.53537931248592,0.06,0.08
24900,4.527270967606455,-32.07153139344761,0.06,0.05
25000,-12.091816050000489,-37.10673142537861,0.13,0.21
