step,proxy_return,true_return,hack_frac,ood_frac
100,-70.87081015110016,-84.92910680328454,0.73,0.84
200,-53.93884602189064,-72.87914424044293,0.72,0.85
300,-33.96548372507095,-67.11117952906025,0.67,0.84
400,-114.38992017507553,-128.33954776346508,0.68,1.0
500,-70.73684033751488,-88.72411268365545,0.57,1.0
600,-58.58350144326687,-83.39320908891092,0.75,1.0
700,-70.68402978777885,-92.13668803992887,0.63,0.86
800,-141.20442080497742,-143.38323304007815,0.68,1.0
900,-136.08812540769577,-136.72762064036687,0.66,1.0
1000,-135.01498037576675,-134.26718882914574,0.6,1.0
1100,-38.14326264709234,-53.69509317003612,0.68,0.45
1200,-81.99184909462929,-108.37603230559174,0.61,1.0
1300,-118.55591720342636,-141.47667086772915,0.63,1.0
1400,-126.79940432310104,-143.66958330237424,0.68,1.0
1500,-147.14792847633362,-157.95450777521242,0.67,1.0
1600,-127.68073546886444,-133.51694315986776,0.69,1.0
1700,-116.2832396030426,-128.15110056247903,0.77,1.0
1800,-45.84331907238811,-63.50531695785913,0.57,0.58
1900,-135.11360609531403,-156.58515459421602,0.58,1.0
2000,-110.9817550778389,-138.1140865218274,0.7,1.0
2100,-177.11438167095184,-175.90134957041874,0.66,1.0
2200,-130.19374358654022,-147.10630633878728,0.74,1.0
2300,-105.17996546626091,-142.6733114781451,0.73,1.0
2400,-151.88660734891891,-161.15518030541963,0.81,1.0
2500,-148.41293513774872,-134.40664084847998,0.86,1.0
2600,-87.80095347762108,-111.94199640825185,0.65,1.0
2700,-22.078337154351175,-45.379895847443464,0.19,0.32
2800,-60.456884920597076,-86.81010628689738,0.45,1.0
2900,-107.91474652290344,-122.4194411522175,0.51,1.0
3000,-123.65743136405945,-153.36895305127283,0.76,1.0
3100,-126.41853612661362,-149.54171040268872,0.63,1.0
3200,-78.64886718988419,-104.19230461582725,0.38,1.0
3300,-103.69260984659195,-126.67542451770689,0.64,1.0
3400,-22.122819287818857,-57.12192522727044,0.33,0.62
3500,-94.80531454086304,-116.07873530601059,0.41,1.0
3600,-102.96760493516922,-123.20312134346496,0.47,1.0
3700,-83.03401011228561,-108.48142368480354,0.44,1.0
3800,-27.275991342728958,-66.26287564415517,0.3,0.72
3900,-112.39059990644455,-133.18416707159477,0.64,1.0
4000,-103.96765154600143,-114.73203131897272,0.43,1.0
4100,-163.0789954662323,-147.1921063253792,0.93,1.0
4200,-112.37017181515694,-114.88114962032896,0.68,1.0
4300,-162.18018263578415,-153.04578319423007,0.6,1.0
4400,-68.65563433244824,-80.48404647588025,0.52,0.69
4500,-152.68898358941078,-150.43640255025642,0.5,1.0
4600,-44.09699431061745,-72.7884656248796,0.2,1.0
4700,-54.40287256240845,-80.51107068477604,0.15,1.0
4800,-20.379361167404568,-48.98263743675747,0.12,0.42
4900,-57.44267692603171,-75.31175384002593,0.21,0.61
5000,-51.037782453000546,-65.73781242039978,0.07,0.55
5100,-37.52248675562441,-69.6209694234202,0.16,0.68
5200,-11.5386209692806,-44.27221153075316,0.05,0.3
5300,-40.39004598557949,-62.193082995432896,0.16,0.72
5400,-75.43443889170885,-78.87259282388627,0.25,0.54
5500,-113.61006963253021,-118.43594964664379,0.21,1.0
5600,-119.44030296802521,-124.61072569639437,0.28,1.0
5700,-44.69365232437849,-72.67059687407166,0.25,0.66
5800,-47.15945391356945,-72.95174474422755,0.25,1.0
5900,-37.92361996299587,-59.729439925524616,0.1,0.43
6000,-38.31639601290226,-55.60290117210201,0.11,0.61
6100,-122.88382950425148,-131.92419561509573,0.53,1.0
6200,-24.985862165747676,-45.98685723619462,0.21,0.37
6300,-75.73912173509598,-90.96957214666001,0.1,1.0
6400,-53.388521775603294,-72.67638209790613,0.19,0.73
6500,-155.45316624641418,-156.59240708953774,0.71,1.0
6600,-33.83565394196194,-55.74419287922736,0.1,0.6
6700,-43.24765931116417,-60.07277823446309,0.08,0.6
6800,-38.829450419172645,-62.96823459590465,0.05,0.56
6900,-46.070242777466774,-62.068694237320194,0.31,0.73
7000,-38.10036064917222,-62.762330864847236,0.01,0.63
7100,-26.89052609517239,-47.57414015830482,0.08,0.44
7200,-105.38690948486328,-127.7467227816203,0.33,1.0
7300,-33.30915449839085,-55.733727593824774,0.12,0.48
7400,-37.244321753270924,-63.6453765304902,0.13,0.5
7500,0.22722186986356974,-21.336461728549278,0.05,0.0
7600,-36.235602686181664,-52.94112071542559,0.29,0.54
7700,-17.7322369357571,-42.527237521795925,0.03,0.29
7800,-46.16374121309491,-61.293385592642146,0.12,0.39
7900,-23.359681621193886,-46.748465611692076,0.21,0.34
8000,-37.06720659416169,-49.38496369474202,0.11,0.36
