step,proxy_return,true_return,hack_frac,ood_frac
21000,-42.8982470408082,-49.92814363495604,0.07,0.22
21100,-182.84305906295776,-169.69088045905585,0.2,1.0
21200,-62.348772183060646,-62.7763074783771,0.09,0.39
21300,-26.01117280125618,-32.20517462451621,0.02,0.09
21400,-26.414265252649784,-31.328656961506546,0.06,0.13
21500,-36.12418311834335,-41.83303723321144,0.08,0.08
21600,-40.4982530400157,-39.30560796984125,0.08,0.21
21700,-42.00418858975172,-46.173391221835665,0.07,0.14
21800,-32.561648696660995,-38.96601452196348,0.05,0.22
21900,-27.650626614689827,-24.2168871436257,0.04,0.0
22000,-31.82832320779562,-38.54820244303611,0.03,0.0
22100,-192.82039618492126,-176.10210261312088,0.42,1.0
22200,-50.62635823339224,-57.16544559239445,0.08,0.33
22300,-52.99814419448376,-44.899676270577714,0.21,0.27
22400,-48.40977317094803,-55.63504877365686,0.08,0.32
22500,-44.36337883025408,-47.50238351323395,0.08,0.18
22600,-27.327323026955128,-30.686674639621355,0.07,0.15
22700,-32.39503537863493,-33.281866911628924,0.02,0.15
22800,-24.833606101572514,-24.622455831864073,0.03,0.02
22900,-22.677976608276367,-27.862531519472597,0.03,0.0
23000,-42.3644400537014,-45.10754557149339,0.03,0.25
23100,-48.1364519149065,-48.958296495183,0.1,0.3
23200,-31.906166203320026,-34.230084502854574,0.02,0.09
23300,-142.95483875274658,-128.81070097938428,0.01,1.0
23400,-51.47113975137472,-47.9700142548805,0.16,0.26
23500,-56.80057254433632,-52.15538878783289,0.06,0.33
23600,-40.259013555943966,-46.97665962430242,0.07,0.24
23700,-38.64665915071964,-43.05487837884916,0.04,0.19
23800,-31.890398122370243,-37.94225890640538,0.06,0.2
23900,-72.73672865331173,-66.68042889978557,0.41,0.25
24000,-52.35679131001234,-57.40212034880077,0.07,0.3
24100,-44.60605422407389,-49.82123490412767,0.07,0.24
24200,-40.14119016379118,-44.602767954522434,0.03,0.21
24300,-23.019414395093918,-23.102206228507587,0.01,0.0
24400,-33.27843430638313,-38.289146349447215,0.05,0.01
24500,-36.0800571590662,-41.84987733378192,0.08,0.16
24600,-42.3615815192461,-46.14823595378138,0.02,0.32
24700,-173.81431818008423,-154.8125830398112,0.02,1.0
24800,-34.138679049909115,-41.09717448278299,0.05,0.19
24900,-40.72525202482939,-43.383651531755746,0.0,0.3
25000,-41.57122314721346,-44.14289818328641,0.07,0.22
