step,proxy_return,true_return,hack_frac,ood_frac
6700,-10.894987969310023,-190.637274263181,0.78,0.77
6800,-17.855803778395057,-253.02661953290266,0.77,1.0
6900,-27.900817837333307,-275.37307581649867,0.73,1.0
7000,-1.8509309953078628,-119.14641650716565,0.9,0.6
7100,-0.4314932837150991,-119.48097390428676,0.71,0.64
7200,-23.897785201785155,-268.41787616335006,0.73,1.0
7300,-2.8956411389808636,-138.52484551577484,0.93,0.65
7400,-2.8499099344480783,-125.58024819498172,0.99,0.66
7500,-20.782955317758024,-267.640994660909,0.75,1.0
7600,-6.483312235213816,-146.1550443802696,0.9,0.85
7700,-1.1415349799208343,-92.33865326925901,0.86,0.61
7800,-0.25247419031802565,-116.10812926886365,0.51,0.64
7900,-18.596856618998572,-233.52467283723072,0.7,1.0
8000,-9.79529140284285,-191.36482532555823,0.71,1.0
8100,0.8618258652277291,-86.03739873156334,0.29,0.69
8200,2.641641889931634,-79.85788465538512,0.27,0.64
8300,-16.211030598191428,-218.0380063699691,0.73,1.0
8400,-17.59872681298293,-248.33577714971247,0.86,1.0
8500,4.1305788981262594,-83.60354889820425,0.5,0.44
8600,-13.258606932125986,-217.68764414367757,0.82,1.0
8700,-12.895153052872047,-237.3411695494797,0.78,1.0
8800,-18.210085918661207,-258.4657758529999,0.85,1.0
8900,5.175807424122468,-86.03323116737275,0.37,0.55
9000,2.7601538222716044,-95.22792324878924,0.38,0.54
9100,-2.689605895197019,-159.32717382204788,0.72,1.0
9200,0.652522711083293,-87.94943342830135,0.43,0.7
9300,-17.82230343467927,-262.5477521038906,0.83,1.0
9400,-8.977058784221299,-213.94374591516103,0.77,1.0
9500,-11.707741767400876,-232.62841688698126,0.89,1.0
9600,-16.261261453153566,-236.00893710551574,0.65,1.0
9700,-5.291191425756551,-157.57015135209667,0.97,0.98
9800,8.04566730640363,-78.24249764950986,0.28,0.43
9900,1.5756910133059137,-122.99391824598013,0.55,0.65
10000,4.101880516580422,-91.85333649744548,0.29,0.63
10100,-16.708818254759535,-256.9379273011122,0.9,1.0
10200,-2.829539853701135,-159.34465459332196,0.63,1.0
10300,4.472969959490001,-72.464286766253,0.22,0.5
10400,-7.381409290326701,-195.7704631795833,0.79,1.0
10500,-9.470717312186025,-232.04506574174428,0.84,1.0
10600,0.6942354515194893,-100.52125979778296,0.49,0.67
10700,5.731388601474464,-57.76541051960626,0.07,0.21
10800,2.8715186682529747,-115.72772681211795,0.3,1.0
10900,3.9937527133879485,-104.47293637306072,0.33,1.0
